date, pm25, pm10, o3, no2, so2, co
2024/3/21, 133, 40, 17, 16, 3, 
2024/3/22, 106, 17, 34, 11, 2, 
2024/3/23, 78, 12, 30, 9, 2, 
2024/3/24, 35, 10, 21, 14, 1, 
2024/3/25, 34, 14, 34, 10, 1, 
2024/3/26, 66, 15, 33, 8, 2, 
2024/3/27, 46, 24, 31, 11, 2, 
2024/3/28, 47, 8, 35, 8, 1, 
2024/3/29, 22, 59, 32, 10, 2, 
2024/3/30, 87, 73, 35, 3, 2, 
2024/3/31, 97, 88, 30, 6, 1, 
2023/10/1, 45, 12, 24, 9, 2, 
2023/10/2, 43, 14, 19, 11, 2, 
2023/10/3, 52, 12, 27, 7, 2, 
2023/10/4, 29, 15, 28, 8, 2, 
2023/10/5, 44, 15, 26, 8, 2, 
2023/10/6, 46, 13, 29, 4, 2, 
2023/10/7, 34, 10, 26, 3, 2, 
2023/10/8, 19, 11, 16, 9, 2, 
2023/10/9, 41, 20, 11, 6, 2, 
2023/10/10, 59, 26, 20, 10, 2, 
2023/10/11, 62, 23, 32, 8, 2, 
2023/10/12, 59, 15, 21, 10, 2, 
2023/10/13, 57, 19, 30, 7, 2, 
2023/10/14, 52, 14, 23, 5, 2, 
2023/10/15, 27, 17, 19, 6, 3, 
2023/10/16, 36, 25, 19, 10, 3, 
2023/10/17, 65, 29, 23, 11, 3, 
2023/10/18, 77, 41, 4, 11, 3, 
2023/10/19, 97, 30, 7, 8, 3, 
2023/10/20, 80, 35, 12, 13, 3, 
2023/10/21, 68, 11, 18, 6, 3, 
2023/10/22, 41, 16, 15, 10, 3, 
2023/10/23, 49, 28, 5, 7, 2, 
2023/10/24, 81, 18, 13, 7, 3, 
2023/10/25, 56, 16, 14, 8, 3, 
2023/10/26, 56, 11, 10, 8, 3, 
2023/10/27, 43, 9, 22, 5, 3, 
2023/10/28, 28, 11, 21, 9, 3, 
2023/10/29, 41, 21, 9, 15, 3, 
2023/10/30, 66, 13, 22, 7, 3, 
2023/10/31, 37, , 21, 6, 3, 
2023/11/1, 29, , 26, 5, 3, 
2023/11/2, 45, 9, 27, 4, 3, 
2023/11/3, 30, 15, 23, 8, 3, 
2023/11/4, 31, 11, 24, 7, 3, 
2023/11/5, 53, 10, 24, 7, 3, 
2023/11/6, 23, 21, 18, 15, 3, 
2023/11/7, 62, 26, 15, 12, 2, 
2023/11/8, 78, 15, 19, 14, 2, 
2023/11/9, 51, 25, 18, 15, 3, 
2023/11/10, 65, 28, 14, 8, 3, 
2023/11/11, 69, 25, 14, 6, 3, 
2023/11/12, 70, 22, 14, 14, 3, 
2023/11/13, 66, 14, 24, 6, 3, 
2023/11/14, 46, 9, 18, 6, 3, 
2023/11/15, 21, 17, 12, 11, 3, 
2023/11/16, 50, 19, 15, 7, 2, 
2023/11/17, 57, 15, 10, 4, 2, 
2023/11/18, 45, 22, 14, 5, 3, 
2023/11/19, 69, 10, 18, 10, 2, 
2023/11/20, 45, 19, 18, 7, 2, 
2023/11/21, 45, 24, 16, 3, 1, 
2023/11/22, 66, 20, 20, 5, 1, 
2023/11/23, 62, 10, 27, 5, 2, 
2023/11/24, 25, 16, 21, 5, 2, 
2023/11/25, 40, 15, 24, 2, 1, 
2023/11/26, 43, 25, 15, 10, 3, 
2023/11/27, 70, 38, 12, 7, 2, 
2023/11/28, 95, 45, 9, 15, 4, 
2023/11/29, 106, 25, 9, 24, 2, 
2023/11/30, 117, 63, 10, 20, 3, 
2023/12/1, 156, 30, 16, 9, 2, 
2023/12/2, 86, 29, 14, 9, 3, 
2023/12/3, 81, 30, 11, 16, 2, 
2023/12/4, 95, 61, 6, 18, 3, 
2023/12/5, 140, 89, 6, 18, 4, 
2023/12/6, 176, 84, 2, 21, 7, 
2023/12/7, 174, 66, 8, 16, 6, 
2023/12/8, 147, 68, 4, 20, 2, 
2023/12/9, 158, 45, 3, 24, 2, 
2023/12/10, 130, 12, 20, 16, 2, 
2023/12/11, 62, 15, 20, 15, 2, 
2023/12/12, 41, 30, 4, 18, 2, 
2023/12/13, 76, 39, 5, 13, 2, 
2023/12/14, 81, 30, 7, 13, 3, 
2023/12/15, 78, 25, 14, 11, 2, 
2023/12/16, 72, 25, 16, 9, 2, 
2023/12/17, 61, 29, 16, 17, 3, 
2023/12/18, 56, 24, 12, 26, 3, 
2023/12/19, 71, 34, 19, 14, 2, 
2023/12/20, 43, 30, 21, 7, 1, 
2023/12/21, 13, 9, 29, 6, 2, 
2023/12/22, 17, 11, 29, 4, 2, 
2023/12/23, 21, 10, 27, 8, 2, 
2023/12/24, 23, 8, 27, 3, 2, 
2023/12/25, 11, 8, 28, 4, 1, 
2023/12/26, 12, 15, 25, 16, 1, 
2023/12/27, 30, 40, 3, 27, 2, 
2023/12/28, 96, , , , , 
2023/7/1, 52, 12, 32, 5, 2, 
2023/7/2, 47, 14, 42, 8, 1, 
2023/7/3, 44, 16, 41, 9, 2, 
2023/7/4, 43, 16, 41, 7, 2, 
2023/7/5, 38, 13, 30, 7, 1, 
2023/7/6, 37, 13, 45, 8, 2, 
2023/7/7, 35, 15, 59, 9, 1, 
2023/7/8, 38, 16, 65, 8, 2, 
2023/7/9, 46, 17, 52, 12, 2, 
2023/7/10, 47, 15, 44, 6, 2, 
2023/7/11, 44, 16, 37, 14, 2, 
2023/7/12, 48, 11, 26, 8, 2, 
2023/7/13, 34, 12, 46, 6, 2, 
2023/7/14, 38, 12, 42, 8, 2, 
2023/7/15, 37, 16, 49, 9, 2, 
2023/7/16, 54, 12, 29, 10, 1, 
2023/7/17, 40, 15, 44, 8, 2, 
2023/7/18, 27, 16, 56, 11, 2, 
2023/7/19, 34, 12, 40, 7, 2, 
2023/7/20, 33, 9, 35, 8, 2, 
2023/7/21, 40, 10, 40, 7, 1, 
2023/7/22, 41, 12, 41, 8, 1, 
2023/7/23, 42, 9, 42, 6, 1, 
2023/7/24, 47, 8, 33, 8, 2, 
2023/7/25, 38, 11, 17, 8, 2, 
2023/7/26, 34, 10, 37, 7, 2, 
2023/7/27, 33, 6, 24, 7, 2, 
2023/7/28, 26, 6, 28, 6, 2, 
2023/7/29, 28, 7, 35, 4, 2, 
2023/7/30, 22, 11, 35, 6, 2, 
2023/7/31, 30, 7, 17, 9, 2, 
2023/8/1, 30, 7, 32, 5, 2, 
2023/8/2, 21, 8, 17, 10, 2, 
2023/8/3, 25, 8, 31, 9, 2, 
2023/8/4, 30, 11, 26, 3, 2, 
2023/8/5, 33, 5, 27, 2, 2, 
2023/8/6, 35, 5, 23, 3, 2, 
2023/8/7, 15, 7, 29, 5, 2, 
2023/8/8, 17, 5, 28, 5, 2, 
2023/8/9, 20, 12, 35, 6, 2, 
2023/8/10, 34, 16, 44, 10, 2, 
2023/8/11, 41, 16, 45, 10, 2, 
2023/8/12, 44, 14, 39, 8, 2, 
2023/8/13, 44, 16, 43, 9, 2, 
2023/8/14, 48, 18, 44, 6, 2, 
2023/8/15, 55, 22, 51, 8, 2, 
2023/8/16, 59, 17, 32, 10, 2, 
2023/8/17, 51, 16, 35, 9, 1, 
2023/8/18, 49, 15, 38, 6, 2, 
2023/8/19, 53, 18, 48, 7, 2, 
2023/8/20, 57, 28, 48, 9, 3, 
2023/8/21, 68, 20, 53, 8, 2, 
2023/8/22, 50, 25, 40, 8, 2, 
2023/8/23, 61, 21, 53, 13, 2, 
2023/8/24, 51, 23, 38, 14, 2, 
2023/8/25, 60, 12, 33, 11, 2, 
2023/8/26, 44, 11, 40, 5, 2, 
2023/8/27, 37, 11, 24, 4, 2, 
2023/8/28, 35, 12, 21, 6, 2, 
2023/8/29, 42, 13, 14, 5, 2, 
2023/8/30, 38, 11, 29, 6, 2, 
2023/8/31, 35, 9, 31, 8, 2, 
2023/9/1, 30, 9, 25, 7, 2, 
2023/9/2, 27, 12, 33, 5, 2, 
2023/9/3, 37, 16, 30, 8, 2, 
2023/9/4, 36, 14, 37, 6, 2, 
2023/9/5, 39, 15, 41, 9, 2, 
2023/9/6, 46, 19, 44, 8, 2, 
2023/9/7, 54, 23, 40, 10, 2, 
2023/9/8, 63, 26, 43, 7, 2, 
2023/9/9, 64, 23, 45, 8, 2, 
2023/9/10, 66, 24, 46, 12, 2, 
2023/9/11, 55, 27, 49, 13, 2, 
2023/9/12, 65, 31, 45, 13, 3, 
2023/9/13, 68, 11, 29, 7, 2, 
2023/9/14, 28, 12, 34, 5, 2, 
2023/9/15, 25, 15, 27, 4, 2, 
2023/9/16, 49, 10, 34, 6, 2, 
2023/9/17, 39, 16, 34, 8, 2, 
2023/9/18, 49, 12, 18, 7, 2, 
2023/9/19, 53, 9, 31, 9, 2, 
2023/9/20, 32, 16, 34, 6, 2, 
2023/9/21, 39, 16, 30, 7, 2, 
2023/9/22, 50, 10, 21, 5, 2, 
2023/9/23, 45, 9, 17, 4, 2, 
2023/9/24, 31, 16, 14, 4, 2, 
2023/9/25, 53, 21, 24, 5, 2, 
2023/9/26, 67, 35, 37, 8, 2, 
2023/9/27, 73, 30, 30, 11, 2, 
2023/9/28, 71, 30, 36, 11, 2, 
2023/9/29, 68, 19, 11, 9, 2, 
2023/9/30, 65, 17, 20, 7, 2, 
2023/4/1, 32, 8, 16, 4, 1, 
2023/4/2, 42, 8, 24, 3, 1, 
2023/4/3, 30, 10, 27, 3, 1, 
2023/4/4, 45, 19, 27, 9, 2, 
2023/4/5, 66, 21, 20, 11, 1, 
2023/4/6, 69, 22, 14, 10, 2, 
2023/4/7, 83, 25, 19, 6, 2, 
2023/4/8, 88, 21, 26, 8, 2, 
2023/4/9, 108, 36, 13, 9, 2, 
2023/4/10, 127, 10, 29, 11, 2, 
2023/4/11, 51, 14, 22, 8, 2, 
2023/4/12, 59, 23, 24, 11, 2, 
2023/4/13, 86, 15, 28, 7, 2, 
2023/4/14, 72, 8, 28, 8, 2, 
2023/4/15, 29, 13, 29, 9, 2, 
2023/4/16, 67, 18, 15, 9, 1, 
2023/4/17, 60, 12, 26, 4, 1, 
2023/4/18, 51, 16, 18, 7, 1, 
2023/4/19, 63, 31, 24, 9, 2, 
2023/4/20, 79, 28, 36, 11, 2, 
2023/4/21, 79, 20, 36, 9, 2, 
2023/4/22, 79, 18, 34, 11, 2, 
2023/4/23, 74, 16, 32, 14, 2, 
2023/4/24, 63, 10, 19, 9, 2, 
2023/4/25, 42, 15, 25, 6, 2, 
2023/4/26, 37, 22, 27, 12, 2, 
2023/4/27, 70, 22, 36, 9, 1, 
2023/4/28, 73, 20, 27, 12, 1, 
2023/4/29, 71, 12, 32, 7, 1, 
2023/4/30, 48, 12, 34, 7, 1, 
2023/5/1, 42, 15, 27, 10, 1, 
2023/5/2, 48, 14, 19, 7, 1, 
2023/5/3, 67, 15, 33, 7, 1, 
2023/5/4, 53, 15, 33, 9, 1, 
2023/5/5, 52, 18, 18, 7, 1, 
2023/5/6, 63, 10, 21, 5, 1, 
2023/5/7, 42, 11, 25, 4, , 
2023/5/8, 37, 15, 28, 5, 1, 
2023/5/9, 54, 15, 35, 4, 1, 
2023/5/10, 47, 16, 34, 4, 1, 
2023/5/11, 50, 19, 35, 3, 1, 
2023/5/12, 50, 16, 33, 3, 1, 
2023/5/13, 46, 13, 30, 4, 1, 
2023/5/14, 47, 6, 21, 2, 1, 
2023/5/15, 36, 9, 32, 4, 1, 
2023/5/16, 51, 6, 26, 7, 1, 
2023/5/17, 33, 11, 19, 4, 1, 
2023/5/18, 42, 11, 19, 3, 1, 
2023/5/19, 58, 19, 29, 2, 1, 
2023/5/20, 78, 18, 33, 1, 1, 
2023/5/21, 57, 16, 39, 3, 2, 
2023/5/22, 48, 20, 38, 6, 2, 
2023/5/23, 65, 17, 20, 6, 2, 
2023/5/24, 69, 27, 21, 7, 2, 
2023/5/25, 87, 26, 33, 8, 2, 
2023/5/26, 87, 15, 35, 7, 1, 
2023/5/27, 45, 14, 35, 3, 1, 
2023/5/28, 35, 20, 40, 8, 2, 
2023/5/29, 45, 27, 39, 3, 1, 
2023/5/30, 61, 17, 40, 8, 2, 
2023/5/31, 42, 18, 48, 11, 1, 
2023/6/2, 33, 13, 34, 3, 1, 
2023/6/3, 35, 13, 38, 3, 2, 
2023/6/4, 34, 16, 43, 7, 2, 
2023/6/5, 42, 21, 25, 6, 2, 
2023/6/6, 62, 11, 28, 3, 1, 
2023/6/7, 58, 13, 29, 3, 1, 
2023/6/8, 62, 13, 30, 3, 1, 
2023/6/9, 69, 14, 36, 3, 1, 
2023/6/10, 61, 13, 38, 1, 1, 
2023/6/11, 51, 13, 35, 2, 1, 
2023/6/12, 40, 9, 28, 4, 1, 
2023/6/13, 41, 12, 22, 6, 1, 
2023/6/14, 55, 14, 41, 7, 2, 
2023/6/15, 66, 22, 43, 9, 2, 
2023/6/16, 79, 20, 43, 9, 2, 
2023/6/17, 70, 13, 43, 7, 2, 
2023/6/18, 60, 17, 57, 11, 3, 
2023/6/19, 58, 19, 65, 10, 2, 
2023/6/20, 63, 26, 43, 12, 1, 
2023/6/21, 69, 20, 44, 6, 2, 
2023/6/22, 53, 27, 19, 10, 1, 
2023/6/23, 68, 9, 22, 6, 1, 
2023/6/24, 57, 14, 39, 6, 2, 
2023/6/25, 53, 16, 59, 10, 2, 
2023/6/26, 44, 13, 35, 5, 2, 
2023/6/27, 48, 10, 31, 4, 2, 
2023/6/28, 30, 13, 41, 5, 1, 
2023/6/29, 59, 14, 47, 11, 2, 
2023/6/30, 54, 11, 36, 4, 2, 
2023/2/5, 62, 33, 20, 11, , 
2023/2/6, 80, 66, 6, 19, 6, 
2023/2/7, 169, 45, 22, 15, 2, 
2023/2/8, 114, 43, 19, 22, 1, 
2023/2/9, 137, 34, 23, 18, 3, 
2023/2/10, 130, 30, 22, 10, 4, 
2023/2/11, 100, 19, 26, 9, 2, 
2023/2/12, 61, 31, 18, 12, 2, 
2023/2/13, 89, 28, 17, 10, 3, 
2023/2/14, 67, 32, 25, 12, 4, 
2023/2/15, 77, 45, 18, 14, 6, 
2023/2/16, 113, 28, 20, 14, 7, 
2023/2/17, 83, 8, 31, 3, 7, 
2023/2/18, 22, 7, 25, 3, 7, 
2023/2/19, 23, 11, 29, 5, 7, 
2023/2/20, 39, 8, 27, 5, 3, 
2023/2/21, 24, 26, 18, 11, 1, 
2023/2/22, 58, 33, 12, 11, 1, 
2023/2/23, 75, 18, 13, 13, 1, 
2023/2/24, 77, 9, 18, 4, , 
2023/2/25, 29, 8, 21, 3, , 
2023/2/26, 29, 12, 19, 3, , 
2023/2/27, 41, 23, 22, 9, , 
2023/2/28, 71, 45, 19, 18, 2, 
2023/3/1, 126, 49, 22, 16, 1, 
2023/3/2, 140, 53, 13, 14, 1, 
2023/3/3, 145, 27, 17, 4, 1, 
2023/3/4, 98, 14, 20, 5, 1, 
2023/3/5, 53, 16, 19, 12, 1, 
2023/3/6, 73, 17, 19, 12, 1, 
2023/3/7, 89, 13, 21, 7, 1, 
2023/3/8, 59, 10, 14, 12, 1, 
2023/3/9, 53, 10, 22, 10, 1, 
2023/3/10, 58, 7, 21, 6, 1, 
2023/3/11, 28, 11, 24, 5, 1, 
2023/3/12, 53, 9, 21, 8, 1, 
2023/3/13, 46, 12, 20, 10, 1, 
2023/3/14, 48, 15, 21, 8, 1, 
2023/3/15, 43, 32, 18, 14, 2, 
2023/3/16, 78, 27, 25, 11, 1, 
2023/3/17, 100, 29, 26, 10, 1, 
2023/3/18, 84, 28, 28, 14, 1, 
2023/3/19, 110, 35, 19, 16, 2, 
2023/3/20, 127, 22, 11, 12, 1, 
2023/3/21, 95, 25, 13, 14, 1, 
2023/3/22, 106, 13, 23, 14, 1, 
2023/3/23, 85, 11, 23, 9, 2, 
2023/3/24, 63, 9, 23, 7, 2, 
2023/3/25, 43, 6, 22, 5, 2, 
2023/3/26, 23, 10, 22, 5, 2, 
2023/3/27, 44, 14, 23, 5, 2, 
2023/3/28, 46, 16, 26, 10, 2, 
2023/3/29, 62, 13, 22, 11, 2, 
2023/3/30, 68, 9, 23, 7, 2, 
2023/3/31, 48, 7, 24, 5, 2, 
2024/1/6, , 12, 25, 4, 1, 
2024/1/17, , 22, 19, 24, 3, 
2024/2/29, , 53, 9, 9, 1, 
2023/6/1, , 21, 33, 9, 2, 
2023/2/4, , 23, 22, 7, , 
