date, pm25, pm10, o3, no2, so2, co
2023/9/6, 51, 20, , 13, 2, 
2023/9/7, 55, 22, , 15, 3, 
2023/9/8, 62, 24, , 13, 4, 
2023/9/9, 69, 25, , 13, 4, 
2023/9/10, 74, 24, , 15, 5, 
2023/9/11, 68, 28, , 19, 5, 
2023/9/12, 75, 25, , 14, 5, 
2023/9/13, 70, 10, , 5, 4, 
2023/9/14, 33, 12, , 7, 3, 
2023/9/15, 28, 13, , 6, 5, 
2023/9/16, 35, 17, , 10, 5, 
2023/9/17, 53, 22, , 11, 6, 
2023/9/18, 61, 11, , 7, 6, 
2023/9/19, 35, 10, , 9, 6, 
2023/9/20, 31, 16, , 9, 7, 
2023/9/21, 43, 14, , 7, 8, 
2023/9/22, 41, 8, , 7, 6, 
2023/9/23, 31, 9, , 8, 4, 
2023/9/24, 38, 13, , 8, 4, 
2023/9/25, 43, 21, , 8, 5, 
2023/9/26, 62, 27, , 15, 5, 
2023/9/27, 72, 28, , 18, 6, 
2023/9/28, 68, 26, , 20, 7, 
2023/9/29, 67, 14, , , 6, 
2023/9/30, 44, 12, , , 6, 
2023/4/19, 54, 24, , 97, 4, 
2023/4/20, 75, , , , , 
2023/4/24, 36, 10, , 7, 4, 
2023/4/25, 34, 11, , 7, 3, 
2023/4/26, 30, 21, , 11, 3, 
2023/4/27, 50, 31, , 12, 4, 
2023/4/28, 76, 24, , 6, 5, 
2023/4/29, 70, 12, , 4, 4, 
2023/4/30, 41, 13, , 6, 4, 
2023/5/1, 41, 14, , 7, 4, 
2023/5/2, 47, 11, , 5, 3, 
2023/5/3, 36, 25, , 11, 3, 
2023/5/4, 62, 19, , 5, 4, 
2023/5/5, 47, 13, , 4, 4, 
2023/5/6, 46, 9, , 2, 4, 
2023/5/7, 34, 14, , 6, 3, 
2023/5/8, 45, 20, , 6, 6, 
2023/5/9, 47, 18, , 5, 6, 
2023/5/10, 42, 20, , 4, 6, 
2023/5/11, 44, 24, , 6, 5, 
2023/5/12, 46, 24, , 10, 4, 
2023/5/13, 49, 25, , 11, 4, 
2023/5/14, 62, 19, , 10, 6, 
2023/5/15, 63, 16, , 4, 6, 
2023/5/16, 57, 11, , 5, 4, 
2023/5/17, 30, 9, , 9, 9, 
2023/5/18, 23, 11, , 5, 9, 
2023/5/19, 30, 19, , 4, 5, 
2023/5/20, 57, 23, , 4, 5, 
2023/5/21, 53, 18, , 6, 5, 
2023/5/22, 39, 22, , 11, 7, 
2023/5/23, 59, 14, , 6, 6, 
2023/5/24, 50, 13, , 5, 5, 
2023/5/25, 44, 12, , 4, 4, 
2023/5/26, 37, 9, , 6, 5, 
2023/5/27, 28, 11, , 10, 5, 
2023/5/28, 30, 13, , 9, 5, 
2023/5/29, 33, 13, , 4, 5, 
2023/5/30, 29, 14, , 8, 5, 
2023/5/31, 30, 19, , 11, 9, 
2023/6/1, 48, 14, , 3, 6, 
