date, pm10, o3, no2, so2, co
2021/10/4, 19, 31, , , 
2021/10/5, 21, 15, , , 
2021/10/6, 15, 11, , , 
2021/10/7, 16, 25, , , 
2021/10/8, 35, 26, , , 
2021/10/9, 23, 30, , , 
2021/10/10, 20, 18, , , 
2021/10/11, 19, 19, , , 
2021/10/12, 10, 19, , , 
2021/10/13, 13, 23, , , 
2021/10/14, 9, 22, , , 
2021/10/15, 11, 26, , , 
2021/10/16, 9, 24, , , 
2021/10/17, 11, 18, , , 
2021/10/18, 13, 16, , , 
2021/10/19, 16, 22, , , 
2021/10/20, 19, 30, , , 
2021/10/21, 12, 30, , , 
2021/10/22, 8, 25, , , 
2021/10/23, 13, 22, , , 
2021/10/24, 13, 19, , , 
2021/10/25, 19, 11, , , 
2021/10/26, 21, 17, , , 
2021/10/27, 19, 18, , , 
2021/10/28, 13, 23, , , 
2021/10/29, 29, 27, , , 
2021/10/30, 30, 26, , , 
2021/10/31, 24, 26, , , 
2021/11/1, 26, 17, , , 
2021/11/2, 23, 18, , , 
2021/11/3, 14, 10, , , 
2021/11/4, 15, 18, , , 
2021/11/5, 9, 23, , , 
2021/11/6, 10, 24, , , 
2021/11/7, 8, 18, , , 
2021/11/8, 10, 15, , , 
2021/11/9, 13, 13, , , 
2021/11/10, 18, 10, , , 
2021/11/11, 17, 15, , , 
2021/11/12, 16, 11, , , 
2021/11/13, 28, 21, , , 
2021/11/14, 31, 18, , , 
2021/11/15, 19, 9, , , 
2021/11/16, 27, 10, , , 
2021/11/17, 20, 28, , , 
2021/11/18, 8, 28, , , 
2021/11/19, 10, 26, , , 
2021/11/20, 11, 26, , , 
2021/11/21, 10, 13, , , 
2021/11/22, 18, 21, , , 
2021/11/23, 16, 24, , , 
2021/11/24, 8, 20, , , 
2021/11/25, 12, 19, , , 
2021/11/26, 15, 14, , , 
2021/11/27, 19, 11, , , 
2021/11/28, 25, 18, , , 
2021/11/29, 17, 19, , , 
2021/11/30, 9, 21, , , 
2021/12/1, 9, 25, , , 
2021/12/2, 7, 22, , , 
2021/12/3, 9, 18, , , 
2021/12/4, 11, 15, , , 
2021/12/5, 17, 29, , , 
2021/12/6, 6, 27, , , 
2021/12/7, 12, 17, , , 
2021/12/8, 21, 15, , , 
2021/12/9, 22, 5, , , 
2021/12/10, 27, 9, , , 
2021/12/11, 31, 10, , , 
2021/12/12, 24, 13, , , 
2021/12/13, 26, 18, , , 
2021/12/14, 14, 24, , , 
2021/12/15, 18, 22, , , 
2021/12/16, 13, 13, , , 
2021/12/17, 25, 25, , , 
2021/12/18, 7, 27, , , 
2021/12/19, 10, 29, , , 
2021/12/20, 7, 17, , , 
2021/12/21, 22, 16, , , 
2021/12/22, 20, 11, , , 
2021/12/23, 20, 30, , , 
2021/12/27, 23, 22, , , 
2021/12/28, 26, 17, , , 
2021/12/29, 35, 10, , , 
2021/12/30, 27, 16, , , 
2021/12/31, 5, 22, , , 
2022/1/1, 10, 27, , , 
2022/1/2, 8, 29, , , 
2021/7/1, 10, 22, , , 
2021/7/2, 16, 24, , , 
2021/7/3, 8, 31, , , 
2021/7/4, 10, 25, , , 
2021/7/5, 11, 32, , , 
2021/7/6, 16, 19, , , 
2021/7/7, 15, 33, , , 
2021/7/8, 6, 26, , , 
2021/7/9, 5, 22, , , 
2021/7/10, 10, 33, , , 
2021/7/11, 11, 28, , , 
2021/7/12, 11, 38, , , 
2021/7/13, 16, 43, , , 
2021/7/14, 22, 37, , , 
2021/7/15, 20, 40, , , 
2021/7/16, 20, 21, , , 
2021/7/17, 10, 27, , , 
2021/7/18, 16, 25, , , 
2021/7/19, 14, 27, , , 
2021/7/20, 14, 29, , , 
2021/7/21, 13, 29, , , 
2021/7/22, 16, 33, , , 
2021/7/23, 21, 36, , , 
2021/7/24, 13, 48, , , 
2021/7/25, 16, 41, , , 
2021/7/26, 25, 38, , , 
2021/7/27, 23, 37, , , 
2021/7/28, 15, 31, , , 
2021/7/29, 27, 32, , , 
2021/7/30, 25, 32, , , 
2021/7/31, 18, 28, , , 
2021/8/1, 6, 26, , , 
