date, pm25, pm10, o3, no2, so2
2015/1/3, , 13, 25, 4, 6
2015/1/4, , 16, 24, 9, 5
2015/1/5, , 15, 19, 11, 9
2015/1/6, , 37, 18, 12, 11
2015/1/7, , 49, 11, 10, 6
2015/1/8, , 38, 25, 6, 4
2015/1/9, , 12, 26, 4, 3
2015/1/10, , 9, 29, 3, 3
2015/1/11, , 12, 26, 5, 3
2015/1/12, , 11, 27, 6, 3
2015/1/13, , 13, 23, 11, 4
2015/1/14, , 21, 23, 8, 5
2015/1/15, , 17, 23, 6, 4
2015/1/16, , 26, 20, 10, 6
2015/1/17, , 33, 12, 9, 6
2015/1/18, , 38, 16, 12, 7
2015/1/19, , 35, 7, 17, 10
2015/1/20, , 63, 3, 15, 6
2015/1/21, , 63, 8, 13, 3
2015/1/22, , 49, 12, 10, 3
2015/1/23, , 40, 14, 10, 5
2015/1/24, , 39, 17, 9, 4
2015/1/25, , 29, 25, 10, 5
2015/1/26, , 28, 21, 11, 3
2015/1/27, , 21, 24, 8, 3
2015/1/28, , 21, 25, 7, 2
2015/1/29, , 17, 20, 12, 6
2015/1/30, , 24, 24, 7, 3
2015/1/31, , 17, 22, 11, 4
2015/2/1, , 36, 13, 15, 6
2015/2/2, , 56, 12, 13, 5
2015/2/3, , 42, , , 
2015/2/5, , 45, 22, 10, 4
2015/2/6, , 36, 23, 9, 5
2015/2/7, , 39, , 8, 2
2015/2/8, , 14, , 8, 2
2015/2/9, , 12, 18, 12, 3
2015/2/10, , 20, , 16, 5
2015/2/11, , 31, 11, 8, 4
2015/2/12, , 39, 33, 7, 6
2015/2/13, , 31, 36, 9, 7
2015/2/14, , 41, 32, 17, 10
2015/2/15, , 70, 22, 9, 4
2015/2/16, , 40, 25, 14, 10
2015/2/17, , 48, 14, 17, 6
2015/2/18, , 59, 13, 15, 6
2015/2/19, , 69, 24, 13, 6
2015/2/20, , 53, 34, 6, 4
2015/2/21, , 37, , , 
2015/2/27, , 68, 17, 15, 5
2015/2/28, , 51, 24, 10, 4
2015/3/1, , 53, 26, 10, 2
2015/3/2, , 20, 28, 10, 2
2015/3/3, , 22, 28, 10, 2
2015/3/4, , 21, 19, 13, 4
2015/3/5, , 28, 25, 12, 3
2015/3/6, , 33, 29, 8, 3
2015/3/7, , 37, 31, 8, 4
2015/3/8, , 35, 34, 11, 3
2015/3/9, , 34, 30, 23, 6
2015/3/10, , 67, 21, 12, 2
2015/3/11, , 37, 20, 11, 3
2015/3/12, , 40, 18, 9, 2
2015/3/13, , 23, 13, 9, 1
2015/3/14, , 26, 26, 9, 4
2015/3/15, , 32, 26, 9, 5
2015/3/16, , 42, 35, 12, 7
2015/3/17, , 47, 35, 12, 5
2015/3/18, , 34, 34, 14, 5
2015/3/19, , 47, 31, 18, 8
2015/3/20, , 65, 41, 14, 6
2015/3/21, , 53, 26, 8, 3
2015/3/22, , 28, 29, 17, 8
2015/3/23, , 48, 42, 10, 6
2015/3/24, , 54, 38, 15, 6
2015/3/25, , 53, 22, 15, 4
2015/3/26, , 47, 14, 13, 1
2015/3/27, , 45, 20, 10, 1
2015/3/28, , 24, 22, 7, 2
2015/3/29, , 35, 32, 5, 1
2015/3/30, , 11, 33, 4, 1
2015/3/31, , 11, 35, 4, 1
2014/10/1, , 29, 11, 6, 
2014/10/2, , 36, 18, 9, 1
2014/10/3, , 38, 26, 7, 3
2014/10/4, , 37, 16, 8, 2
2014/10/5, , 51, 22, 12, 5
2014/10/6, , 49, 28, 7, 5
2014/10/7, , 36, 26, 5, 2
2014/10/8, , 28, 28, 3, 1
2014/10/9, , 22, 24, 12, 1
2014/10/10, , 30, 24, 10, 2
2014/10/11, , 42, 23, 8, 1
2014/10/12, , 24, 20, 10, 4
2014/10/13, , 43, 12, 11, 1
2014/10/14, , 29, 6, 12, 4
2014/10/15, , 39, 9, 11, 1
2014/10/16, , 29, 13, 10, 1
2014/10/17, , 20, 16, 9, 2
2014/10/18, , 29, 22, 5, 1
2014/10/19, , 29, 19, 8, 1
2014/10/20, , 13, 20, 8, 1
2014/10/21, , 20, 20, 7, 1
2014/10/22, , 12, 9, 6, 1
2014/10/23, , 28, 11, 9, 1
2014/10/24, , 33, 15, 7, 4
2014/10/25, , 30, 15, 8, 2
2014/10/26, , 32, 2, 11, 1
2014/10/27, , 64, 4, 25, 5
2014/10/28, , 65, 25, 12, 3
2014/10/29, , 47, 2, 40, 4
2014/10/30, , 58, 7, 17, 4
2014/10/31, , 63, 6, 13, 3
2014/11/1, , 65, 18, , 
2014/11/2, , 40, 25, 8, 4
2014/11/3, , 41, 28, 7, 2
2014/11/4, , 29, 31, 8, 2
2014/11/5, , 22, 24, 12, 2
2014/11/6, , 38, 1, 10, 1
2014/11/7, , 35, 5, 12, 2
2014/11/8, , 36, 4, 11, 3
2014/11/9, , 42, 17, 11, 2
2014/11/10, , 44, 19, 11, 3
2014/11/11, , 45, 18, 18, 8
2014/11/12, , 45, 7, 19, 8
2014/11/13, , 59, 2, 9, 1
2014/11/14, , 53, , , 
2014/11/17, , 49, 3, 11, 3
2014/11/18, , 34, 2, 11, 4
2014/11/19, , 37, 1, 7, 1
2014/11/20, , 22, 2, 8, 2
2014/11/21, , 30, 12, 11, 5
2014/11/22, , 35, 15, 10, 6
2014/11/23, , 43, 13, 11, 5
2014/11/24, , 44, 14, 14, 4
2014/11/25, , 36, 8, 17, 7
2014/11/26, , 62, 10, 15, 7
2014/11/27, , 56, 11, 11, 4
2014/11/28, , 43, 16, 8, 4
2014/11/29, , 36, 18, 6, 5
2014/11/30, , 39, 19, 10, 5
2014/12/1, , 31, 12, 11, 5
2014/12/2, , 43, 6, 15, 14
2014/12/3, , 68, 7, 18, 12
2014/12/4, , 64, 2, 17, 14
2014/12/5, , 77, 1, 14, 10
2014/12/6, , 89, 1, 12, 4
2014/12/7, , 57, 7, 17, 4
2014/12/8, , 47, 4, 22, 6
2014/12/9, , 96, 5, 19, 9
2014/12/10, , 86, 7, 13, 6
2014/12/11, , 44, 22, 7, 3
2014/12/12, , 13, 17, 7, 3
2014/12/13, , 27, 10, 9, 3
2014/12/14, , 40, 10, 9, 3
2014/12/15, , 28, 4, 17, 4
2014/12/16, , 51, 16, 13, 4
2014/12/17, , 31, 12, 9, 3
2014/12/18, , 15, 20, 6, 2
2014/12/19, , 9, 27, 3, 2
2014/12/20, , 9, 27, 3, 4
2014/12/21, , 15, 24, 4, 2
2014/12/22, , 7, 21, 3, 2
2014/12/23, , 7, 22, 2, 2
2014/12/24, , 12, 27, 2, 2
2014/12/25, , 10, 22, 6, 3
2014/12/26, , 18, 9, 12, 9
2014/12/27, , 66, 15, 8, 8
2014/12/28, , 39, , , 
2014/9/15, , 46, 31, 8, 1
2014/9/16, , 39, 30, 8, 1
2014/9/17, , 35, 36, 7, 2
2014/9/18, , 38, 38, 6, 4
2014/9/19, , 37, 29, 6, 
2014/9/20, , 27, 28, 3, 1
2014/9/21, , 19, 23, 4, 
2014/9/22, , 18, 21, 4, 1
2014/9/23, , 10, 24, 6, 3
2014/9/24, , 18, 20, 7, 2
2014/9/25, , 21, 13, 8, 
2014/9/26, , 17, 21, 7, 
2014/9/27, , 19, 25, 6, 1
2014/9/28, , 24, 23, 9, 1
2014/9/29, , 29, 19, 9, 1
2014/9/30, , 28, 13, 9, 
2015/11/14, , , 21, 4, 1
2015/11/15, , , 6, 14, 
2016/1/1, , , 12, , 5
2015/5/2, , , 43, 7, 3
2015/5/3, , , 28, 8, 1
2015/6/18, , , 25, 7, 
2014/12/31, , , 9, 11, 6
2015/2/4, , , 13, 16, 6
2015/2/25, , , 16, 15, 3
2015/2/26, , , 8, 18, 8
2014/11/16, , , 4, 12, 3
2014/9/14, , , 31, 9, 1
