date, pm10, o3, no2, so2, co
2021/9/13, 13, 28, 7, 3, 3
2021/9/14, 16, 36, 5, 3, 2
2021/9/15, 19, 17, 8, 4, 3
2021/9/16, 20, 20, 3, 3, 2
2021/9/17, 7, 15, 2, 3, 2
2021/9/18, 5, 22, 1, 3, 2
2021/9/19, 7, 21, 4, 4, 2
2021/9/20, 6, 27, 4, 3, 2
2021/9/21, 10, 22, 3, 3, 2
2021/9/22, 8, 26, 4, 3, 2
2021/9/23, 14, 21, 4, 4, 3
2021/9/24, 15, 21, 4, 3, 2
2021/9/25, 12, 16, 5, 4, 3
2021/9/26, 14, 27, 3, 4, 2
2021/9/27, 15, 19, 4, 3, 2
2021/9/28, 12, 9, 6, 5, 2
2021/9/29, 13, , , , 
2021/4/1, 38, 30, 5, 8, 2
2021/4/2, 13, 26, 3, 6, 2
2021/4/3, 14, 32, 3, 7, 2
2021/4/4, 10, 34, 3, 8, 2
2021/4/5, 14, 27, 3, 7, 2
2021/4/6, 6, 29, 4, 7, 2
2021/4/7, 10, 25, 4, 6, 2
2021/4/8, 10, 33, 9, 8, 3
2021/4/9, 23, 42, 10, 9, 4
2021/4/10, 26, 37, 7, 9, 4
2021/4/11, 27, 29, 6, 7, 3
2021/4/12, 18, 31, 4, 3, 2
2021/4/13, 12, 28, 4, 2, 2
2021/4/14, 10, 26, 4, 2, 2
2021/4/15, 8, 21, 4, 2, 3
2021/4/16, 11, 20, 4, 2, 3
2021/4/17, 12, 27, 6, 5, 4
2021/4/18, 20, 26, 10, 5, 4
2021/4/19, 25, 38, 9, 6, 4
2021/4/20, 29, 36, 6, 5, 3
2021/4/21, 25, 33, 3, 4, 2
2021/4/22, 15, 31, 3, 2, 2
2021/4/23, 10, 35, 4, 3, 2
2021/4/24, 14, 34, 4, 4, 2
2021/4/25, 15, 33, 3, 3, 2
2021/4/26, 11, 32, 8, 6, 3
2021/4/27, 22, 44, 4, 6, 2
2021/4/28, 19, 32, 10, 7, 3
2021/4/29, 30, 41, 4, 4, 3
2021/4/30, 11, 27, 5, 4, 3
2021/5/1, 23, 29, 4, 5, 3
2021/5/2, 15, 32, 2, 4, 2
2021/5/3, 4, 44, 7, 5, 3
2021/5/4, 17, 35, 4, 5, 3
2021/5/5, 7, 31, 4, 5, 3
2021/5/6, 8, 30, 4, 5, 3
2021/5/7, 8, 33, 4, 4, 2
2021/5/8, 7, 42, 5, 5, 3
2021/5/9, 15, 40, 6, 6, 3
2021/5/10, 16, 46, 5, 6, 3
2021/5/11, 21, 41, 4, 7, 2
2021/5/12, 18, 41, 4, 7, 3
2021/5/13, 20, 26, 3, 5, 3
2021/5/14, 16, 38, 3, 6, 2
2021/5/15, 11, 27, 4, 6, 3
2021/5/16, 9, 24, 6, 5, 3
2021/5/17, 11, 29, 3, 2, 1
2021/5/18, 6, 34, 2, 2, 1
2021/5/19, 8, 35, 3, 2, 1
2021/5/20, 9, 37, 5, 4, 2
2021/5/21, 13, 31, 4, 5, 2
2021/5/22, 8, 29, 3, 3, 2
2021/5/23, 7, 32, 6, 5, 2
2021/5/24, 11, 26, 5, 4, 2
2021/5/25, 10, 34, 4, 4, 2
2021/5/26, 8, 37, 3, 3, 2
2021/5/27, 7, 30, 3, 3, 2
2021/5/28, 7, 31, 2, 2, 2
2021/5/29, 7, 28, 2, 2, 2
2021/5/30, 8, 31, 5, 4, 2
2021/5/31, 10, 38, 7, 3, 2
2021/6/1, 18, 37, 4, 3, 2
2021/6/2, 14, 36, 4, 2, 2
2021/6/3, 13, 39, 6, 3, 2
2021/6/4, 16, 45, 6, 4, 2
2021/6/5, 14, 38, 4, 4, 2
2021/6/6, 12, 44, 7, 4, 2
2021/6/7, 14, 43, 7, 4, 2
2021/6/8, 17, 38, 4, 4, 2
2021/6/9, 16, 39, 4, 4, 2
2021/6/10, 12, 32, 7, 4, 2
2021/6/11, 15, 40, 5, 5, 2
2021/6/12, 15, 27, 1, 4, 2
2021/6/13, 9, 30, 4, 4, 2
2021/6/14, 13, 46, 11, 5, 3
2021/6/15, 21, 44, 8, 5, 3
2021/6/16, 26, 45, 3, 5, 2
2021/6/17, 19, 50, 4, 5, 3
2021/6/18, 19, 40, 2, 6, 6
2021/6/19, 16, 42, 2, 6, 6
2021/6/20, 11, 42, 3, 7, 5
2021/6/21, 20, 47, 6, 8, 5
2021/6/22, 25, 27, 2, 3, 4
2021/6/23, 17, 41, 4, 1, 5
2021/6/24, 20, 24, 4, 1, 5
2021/6/25, 14, 34, 3, 1, 6
2021/6/26, 13, 38, 4, 1, 6
2021/6/27, 13, 41, 8, 2, 2
2021/6/28, 16, 41, 6, 3, 2
2021/6/29, 20, 37, 3, 3, 2
2021/6/30, 10, 26, 5, 3, 2
2021/1/4, 37, 6, 6, 3, 4
2021/1/5, 11, 2, 8, 5, 5
2021/1/6, 21, 11, 8, 4, 5
2021/1/7, 25, 10, 10, 5, 4
2021/1/8, 21, 7, 6, 3, 3
2021/1/9, 14, 6, 9, 5, 4
2021/1/10, 28, 8, 12, 8, 7
2021/1/11, 43, 13, 9, 6, 5
2021/1/12, 27, 23, 6, 4, 3
2021/1/13, 10, 17, 6, 5, 3
2021/1/14, 14, 22, 7, 6, 3
2021/1/15, 16, 23, 3, 3, 2
2021/1/16, 13, 20, 6, 6, 3
2021/1/17, 23, 15, 16, 12, 6
2021/1/18, 49, 17, 13, 9, 5
2021/1/19, 33, 23, 9, 6, 3
2021/1/20, 13, 13, 19, 14, 6
2021/1/21, 32, 16, 14, 11, 5
2021/1/22, 26, 19, 7, 9, 4
2021/1/23, 19, 17, 4, 7, 3
2021/1/24, 12, 20, 6, 6, 3
2021/1/25, 16, 19, 6, 5, 3
2021/1/26, 13, 21, 6, 4, 3
2021/1/27, 13, 10, 14, 10, 5
2021/1/28, 32, 16, 10, 8, 3
2021/1/29, 18, 20, 8, 9, 4
2021/1/30, 30, 21, 11, 10, 5
2021/1/31, 28, 18, 11, 12, 7
2021/2/1, 46, 18, 14, 11, 6
2021/2/2, 35, 12, 10, 8, 5
2021/2/3, 22, 21, 5, 5, 4
2021/2/4, 10, 20, 6, 5, 4
2021/2/5, 18, 22, 5, 4, 3
2021/2/6, 14, 19, 6, 6, 3
2021/2/7, 19, 17, 9, 9, 3
2021/2/8, 23, 15, 11, 12, 5
2021/2/9, 43, 22, 15, 12, 6
2021/2/10, 60, 24, 8, 8, 4
2021/2/11, 39, 26, 10, 8, 4
2021/2/12, 33, 29, 5, 3, 3
2021/2/13, 22, 30, 3, 2, 3
2021/2/14, 15, 25, 13, 6, 5
2021/2/15, 35, 18, 18, 13, 7
2021/2/16, 52, 20, 11, 8, 5
2021/2/17, 24, 18, 9, 5, 5
2021/2/18, 23, 14, 13, 7, 6
2021/2/19, 34, 17, 19, 12, 9
2021/2/20, 57, 26, 9, 8, 7
2021/2/21, 37, 22, 12, 8, 6
2021/2/22, 42, 12, 14, 7, 6
2021/2/23, 43, 15, 22, 14, 11
2021/2/24, 70, 27, 16, 10, 9
2021/2/25, 63, 24, 10, 7, 6
2021/2/26, 47, 27, 1, 2, 3
2021/2/27, 10, 26, 1, 2, 3
2021/2/28, 13, 21, 3, 2, 3
2021/3/1, 17, 23, 8, 3, 3
2021/3/2, 24, 26, 12, 8, 8
2021/3/3, 51, 23, 6, 6, 3
2021/3/4, 39, 25, 4, 6, 2
2021/3/5, 16, 27, 4, 3, 2
2021/3/6, 17, 27, 2, 4, 2
2021/3/7, 15, 29, 6, 7, 2
2021/3/8, 17, 29, 13, 10, 6
2021/3/9, 48, 23, 14, 10, 4
2021/3/10, 39, 24, 11, 10, 4
2021/3/11, 43, 24, 6, 7, 2
2021/3/12, 12, 30, 3, 7, 2
2021/3/13, 11, 28, 1, 6, 2
2021/3/14, 6, 22, 10, 8, 4
2021/3/15, 22, 22, 8, 8, 5
2021/3/16, 38, 23, 4, 5, 3
2021/3/17, 16, 25, 8, 5, 2
2021/3/18, 14, 26, 7, 6, 4
2021/3/19, 31, , , , 
2021/3/21, 17, 30, 6, 7, 2
2021/3/22, 14, 25, 4, 5, 3
2021/3/23, 17, 26, 6, 5, 3
2021/3/24, 19, 33, 16, 9, 6
2021/3/25, 53, 28, 19, 12, 8
2021/3/26, 69, 36, 9, 8, 4
2021/3/27, 32, 31, 7, 4, 2
2021/3/28, 11, 24, 13, 7, 5
2021/3/29, 36, 30, 12, 5, 5
2021/3/30, 32, 32, 16, 8, 7
2021/3/31, 43, 40, 12, 9, 5
2020/10/1, 19, 6, 6, 6, 4
2020/10/2, 16, 27, 4, 8, 3
2020/10/3, 20, 25, 4, 7, 3
2020/10/4, 11, 21, 6, 7, 3
2020/10/5, 9, 20, 10, 7, 3
2020/10/6, 14, 17, 9, 6, 3
2020/10/7, 16, 15, 9, 5, 3
2020/10/8, 18, 11, 12, 7, 5
2020/10/9, 26, 21, 7, 6, 4
2020/10/10, 21, 17, 4, 5, 3
2020/10/11, 14, 22, 5, 4, 2
2020/10/12, 12, 18, 4, 5, 2
2020/10/13, 8, 11, 8, 6, 3
2020/10/14, 9, 6, 7, 5, 3
2020/10/15, 18, 9, 7, 4, 3
2020/10/16, 18, 13, 4, 4, 3
2020/10/17, 10, 17, 2, 4, 2
2020/10/18, 11, 17, 8, 4, 3
2020/10/19, 18, 15, 10, 6, 5
2020/10/20, 31, 25, 7, 6, 3
2020/10/21, 18, 26, 7, 5, 3
2020/10/22, 20, 19, 14, 8, 5
2020/10/23, 35, 17, 7, 5, 5
2020/10/24, 29, 9, 7, 5, 6
2020/10/25, 28, 11, 9, 7, 4
2020/10/26, 18, 9, 9, 7, 4
2020/10/27, 23, 11, 9, 6, 3
2020/10/28, 21, 14, 7, 6, 4
2020/10/29, 15, 13, 8, 5, 3
2020/10/30, 14, 17, 6, 4, 3
2020/10/31, 15, 11, 7, 6, 3
2020/11/1, 19, 6, 8, 5, 4
2020/11/2, 14, 13, 8, 6, 3
2020/11/3, 18, 18, 6, 4, 3
2020/11/4, 17, 17, 9, 3, 3
2020/11/5, 23, 11, 7, 4, 3
2020/11/6, 19, 7, 9, 5, 4
2020/11/7, 29, 17, 10, 6, 6
2020/11/8, 37, 14, 6, 4, 4
2020/11/9, 27, 15, 5, 6, 2
2020/11/10, 23, 11, 8, 7, 4
2020/11/11, 40, 10, 10, 8, 4
2020/11/12, 23, 6, 9, 6, 3
2020/11/13, 25, 11, 6, 5, 3
2020/11/14, 22, 15, 6, 6, 3
2020/11/15, 22, 11, 10, 7, 4
2020/11/16, 28, 7, 11, 6, 4
2020/11/17, 27, 6, 12, 6, 4
2020/11/18, 31, 17, 5, 4, 3
2020/11/19, 14, 21, 6, 3, 2
2020/11/20, 12, 15, 8, 4, 4
2020/11/21, 29, 22, 3, 4, 2
2020/11/22, 14, 16, 7, 4, 3
2020/11/23, 15, 16, 6, 4, 2
2020/11/24, 14, 14, 9, 6, 4
2020/11/25, 21, 11, 8, 5, 3
2020/11/26, 29, 8, 8, 5, 4
2020/11/27, 28, 14, 5, 5, 2
2020/11/28, 16, 8, 4, 5, 3
2020/11/29, 13, 3, 8, 6, 4
2020/11/30, 28, 8, 13, 10, 5
2020/12/1, 39, 12, 7, 6, 4
2020/12/2, 35, 7, 10, 7, 5
2020/12/3, 35, 13, 9, 9, 4
2020/12/4, 20, 16, 7, 8, 3
2020/12/5, 15, 16, 3, 6, 3
2020/12/6, 15, 12, 3, 6, 3
2020/12/7, 12, 8, 5, 6, 3
2020/12/8, 18, 8, 5, 6, 3
2020/12/9, 20, 8, 6, 8, 3
2020/12/10, 22, 4, 7, 10, 6
2020/12/11, 38, 9, 6, 7, 4
2020/12/12, 14, 9, 8, 8, 5
2020/12/13, 27, 5, 14, 11, 6
2020/12/14, 40, 6, 15, 13, 6
2020/12/15, 36, 9, 9, 7, 4
2020/12/16, 19, 5, 13, 10, 6
2020/12/17, 41, 5, 11, 7, 5
2020/12/18, 32, 18, 7, 8, 4
2020/12/19, 24, 16, 7, 8, 4
2020/12/20, 20, 6, 11, 11, 5
2020/12/21, 27, 7, 10, 10, 5
2020/12/22, 23, 6, 13, 7, 4
2020/12/23, 21, 18, 5, 7, 3
2020/12/24, 14, 20, 1, 5, 2
2020/12/25, 4, 20, 2, 5, 2
2020/12/26, 4, 17, 7, 10, 3
2020/12/27, 18, 19, 5, 10, 3
2020/12/28, 9, 17, 9, 8, 3
2020/12/29, 13, 7, 16, 5, 6
2020/12/30, 31, 4, 17, 9, 9
2020/12/31, 49, 5, 13, 12, 7
2021/1/1, 41, 3, 10, 7, 7
2021/1/2, 46, 6, 8, 5, 5
2021/1/3, 36, 6, 8, 4, 6
2020/7/1, 15, 28, 5, 4, 1
2020/7/2, 12, 26, 4, 3, 1
2020/7/3, 14, 39, 4, 3, 1
2020/7/4, 13, 35, 5, 4, 1
2020/7/5, 13, 21, 4, 4, 1
2020/7/6, 11, 24, 3, 3, 
2020/7/7, 11, 28, 5, 3, 1
2020/7/8, 12, 32, 5, 4, 1
2020/7/9, 14, 43, 5, 5, 1
2020/7/10, 20, 24, 3, 3, 1
2020/7/11, 10, 27, 3, 2, 
2020/7/12, 10, 21, 5, 3, 
2020/7/13, 10, 25, 7, 5, 1
2020/7/14, 15, 43, 9, 6, 1
2020/7/15, 20, 24, 4, 4, 1
2020/7/16, 10, 30, 4, 3, 1
2020/7/17, 10, 31, 4, 3, 1
2020/7/18, 16, 31, 3, 4, 1
2020/7/19, 14, 35, 6, 3, 2
2020/7/20, 17, 29, 3, 1, 1
2020/7/21, 15, 33, 6, 1, 1
2020/7/22, 16, 30, 7, 2, 2
2020/7/23, 20, 52, 5, 3, 1
2020/7/24, 19, 35, 3, 3, 1
2020/7/25, 14, 44, 3, 2, 1
2020/7/26, 15, 33, 6, 2, 1
2020/7/27, 13, 44, 7, 3, 2
2020/7/28, 21, 35, 6, 2, 1
2020/7/29, 16, 36, 9, 2, 2
2020/7/30, 21, 36, 8, 2, 1
2020/7/31, 20, 29, 3, 2, 1
2020/8/1, 14, 37, 5, 4, 1
2020/8/2, 17, 26, 6, 4, 2
2020/8/3, 19, 18, 3, 3, 2
2020/8/4, 7, 29, 3, 2, 1
2020/8/5, 13, 36, 6, 2, 2
2020/8/6, 17, 41, 5, 3, 2
2020/8/7, 28, 42, 5, 2, 2
2020/8/8, 26, 40, 4, 3, 2
2020/8/9, 21, 36, 4, 3, 2
2020/8/10, 14, 35, 7, 3, 2
2020/8/11, 21, 31, 6, 3, 2
2020/8/12, 16, 48, 6, 3, 2
2020/8/13, 19, 46, 5, 4, 2
2020/8/14, 21, 35, 4, 3, 2
2020/8/15, 19, 35, 6, 4, 2
2020/8/16, 15, 49, 5, 4, 2
2020/8/17, 15, 28, 7, 4, 3
2020/8/18, 20, 33, 3, 4, 2
2020/8/19, 17, 36, 7, 4, 2
2020/8/20, 17, 61, 10, 3, 3
2020/8/21, 24, 37, 5, 1, 3
2020/8/22, 16, 28, 3, 1, 2
2020/8/23, 11, 32, 7, 1, 2
2020/8/24, 11, 29, 8, 1, 2
2020/8/25, 15, 33, 7, 2, 2
2020/8/26, 15, 26, 2, 3, 2
2020/8/27, 10, 35, 7, 4, 2
2020/8/28, 14, 21, 6, 4, 2
2020/8/29, 13, 23, 5, 4, 2
2020/8/30, 14, 22, 5, 3, 2
2020/8/31, 8, 21, 4, 3, 2
2020/9/1, 5, 23, 6, 3, 2
2020/9/2, 9, 26, 10, 3, 3
2020/9/3, 18, 19, 11, 3, 3
2020/9/4, 19, 25, 5, 4, 2
2020/9/5, 12, 29, 4, 3, 1
2020/9/6, 11, 22, 7, 3, 2
2020/9/7, 16, 29, 6, 3, 2
2020/9/8, 17, 37, 6, 4, 2
2020/9/9, 16, 28, 6, 4, 2
2020/9/10, 15, 29, 7, 4, 2
2020/9/11, 19, 31, 11, 4, 3
2020/9/12, 27, 36, 7, 3, 3
2020/9/13, 24, 30, 12, 4, 3
2020/9/14, 27, 31, 10, 4, 3
2020/9/15, 27, 43, 8, 5, 2
2020/9/16, 32, 26, 4, 4, 2
2020/9/17, 18, 21, 9, 3, 2
2020/9/18, 19, 29, 7, 3, 3
2020/9/19, 25, 25, 5, 4, 2
2020/9/20, 19, 34, 11, 5, 4
2020/9/21, 35, 33, 14, 6, 4
2020/9/22, 38, 33, 12, 7, 4
2020/9/23, 35, 29, 11, 6, 4
2020/9/24, 28, 25, 9, 6, 3
2020/9/25, 17, 18, 4, 7, 3
2020/9/26, 9, 13, 3, 5, 2
2020/9/27, 6, 9, 8, 5, 3
2020/9/28, 11, 8, 7, 5, 3
2020/9/29, 15, 17, 4, 5, 3
2020/9/30, 19, 10, 5, 6, 3
2020/4/1, 27, 39, 8, 8, 4
2020/4/2, 28, 33, 4, 6, 3
2020/4/3, 22, 33, 7, 6, 5
2020/4/4, 29, 38, 6, 6, 5
2020/4/5, 32, 40, 8, 6, 4
2020/4/6, 32, 40, 13, 7, 6
2020/4/7, 41, 46, 15, 9, 6
2020/4/8, 42, 45, 11, 8, 6
2020/4/9, 38, 35, 5, 5, 3
2020/4/10, 21, 41, 8, 7, 6
2020/4/11, 34, 44, 3, 7, 4
2020/4/12, 20, 34, 3, 7, 4
2020/4/13, 24, 32, 2, 5, 2
2020/4/14, 15, 35, 3, 4, 2
2020/4/15, 18, 43, 4, 6, 2
2020/4/16, 24, 39, 5, 6, 2
2020/4/17, 24, 39, 5, 6, 2
2020/4/18, 18, 35, 3, 5, 2
2020/4/19, 16, 36, 4, 6, 2
2020/4/20, 20, 35, 6, 5, 2
2020/4/21, 21, 38, 7, 5, 3
2020/4/22, 23, 42, 10, 6, 5
2020/4/23, 33, 50, 11, 8, 5
2020/4/24, 37, 39, 3, 6, 2
2020/4/25, 25, 35, 6, 7, 3
2020/4/26, 21, 43, 11, 9, 4
2020/4/27, 29, 40, 9, 7, 3
2020/4/28, 26, 37, 7, 5, 2
2020/4/29, 26, 33, 5, 3, 2
2020/4/30, 21, 26, 5, 4, 2
2020/5/1, 18, 31, 4, 3, 2
2020/5/2, 15, 28, 2, 2, 1
2020/5/3, 12, 33, 7, 2, 3
2020/5/4, 22, 34, 2, 3, 1
2020/5/5, 13, 33, 2, 3, 1
2020/5/6, 13, 34, 3, 2, 1
2020/5/7, 16, 40, 10, 3, 2
2020/5/8, 23, 51, 8, 4, 3
2020/5/9, 28, 45, 6, 4, 2
2020/5/10, 19, 42, 6, 6, 2
2020/5/11, 19, 27, 3, 3, 1
2020/5/12, 11, 35, 8, 4, 2
2020/5/13, 23, 31, 6, 4, 2
2020/5/14, 18, 35, 6, 4, 2
2020/5/15, 24, 37, 6, 3, 2
2020/5/16, 20, 40, 7, 3, 3
2020/5/17, 29, 38, 7, 3, 2
2020/5/18, 19, 44, 6, 3, 2
2020/5/19, 21, 35, 4, 3, 1
2020/5/20, 14, 34, 3, 3, 1
2020/5/21, 14, 35, 6, 3, 2
2020/5/22, 18, 32, 7, 4, 2
2020/5/23, 20, 30, 1, 2, 1
2020/5/24, 10, 24, 3, 2, 1
2020/5/25, 9, 24, 3, 3, 1
2020/5/26, 16, 39, 3, 3, 1
2020/5/27, 15, 26, 7, 4, 2
2020/5/28, 22, 31, 2, 4, 1
2020/5/29, 12, 29, 2, 5, 1
2020/5/30, 12, 24, 3, 5, 1
2020/5/31, 16, 34, 3, 5, 1
2020/6/1, 17, 34, 4, 4, 1
2020/6/2, 13, 30, 7, 3, 1
2020/6/3, 18, 40, 5, 4, 2
2020/6/4, 20, 25, 6, 4, 2
2020/6/5, 11, 25, 3, 3, 1
2020/6/6, 11, 32, 3, 3, 2
2020/6/7, 14, 22, 3, 2, 2
2020/6/8, 10, 23, 4, 2, 2
2020/6/9, 16, 21, 5, 2, 2
2020/6/10, 19, 32, 3, 3, 2
2020/6/11, 20, 38, 5, 3, 2
2020/6/12, 19, 38, 4, 3, 2
2020/6/13, 29, 25, 2, 3, 1
2020/6/14, 13, 33, 6, 3, 1
2020/6/15, 15, 32, 7, 3, 1
2020/6/16, 19, 38, 5, 4, 1
2020/6/17, 21, 26, 6, 4, 2
2020/6/18, 17, 29, 3, 4, 1
2020/6/19, 11, 17, 2, 4, 2
2020/6/20, 13, 25, 1, 4, 1
2020/6/21, 15, 22, 2, 3, 1
2020/6/22, 12, 33, 2, 3, 1
2020/6/23, 14, 17, 5, 3, 1
2020/6/24, 10, 28, 4, 2, 1
2020/6/25, 13, 35, 5, 2, 2
2020/6/26, 13, 40, 3, 3, 2
2020/6/27, 14, 40, 2, 3, 1
2020/6/28, 12, 21, 4, 3, 1
2020/6/29, 12, 33, 6, 3, 1
2020/6/30, 15, 31, 5, 3, 1
2020/1/1, 20, 16, 20, 14, 6
2020/1/2, 55, 16, 11, 7, 5
2020/1/3, 30, 30, 4, 3, 2
2020/1/4, 12, 30, 3, 3, 1
2020/1/5, 15, 17, 9, 6, 4
2020/1/6, 33, 15, 12, 7, 3
2020/1/7, 29, 16, 11, 5, 3
2020/1/8, 29, 16, 12, 5, 3
2020/1/9, 22, 19, 8, 5, 3
2020/1/10, 30, 19, 4, 3, 2
2020/1/11, 12, 26, 4, 5, 2
2020/1/12, 16, 22, 11, 9, 3
2020/1/13, 28, 16, 12, 9, 4
2020/1/14, 31, 29, 10, 8, 3
2020/1/15, 25, 26, 15, 8, 6
2020/1/16, 53, 6, 17, 10, 11
2020/1/17, 65, 24, 9, 9, 4
2020/1/18, 31, 17, 7, 5, 3
2020/1/19, 33, 25, 6, 2, 2
2020/1/20, 25, 21, 7, 4, 2
2020/1/21, 23, 20, 7, 4, 2
2020/1/22, 20, 27, 8, 4, 2
2020/1/23, 23, 24, 8, 6, 3
2020/1/24, 27, 15, 12, 8, 4
2020/1/25, 39, 13, 11, 13, 5
2020/1/26, 43, 5, 18, 18, 6
2020/1/27, 48, 19, 13, 13, 5
2020/1/28, 32, 26, 5, 7, 2
2020/1/29, 12, 24, 5, 6, 1
2020/1/30, 14, 23, 4, 6, 2
2020/1/31, 12, 23, 3, 6, 2
2020/2/1, 11, 31, 1, 5, 1
2020/2/2, 9, 28, 4, 4, 2
2020/2/3, 11, 29, 6, 4, 2
2020/2/4, 13, 27, 4, 3, 1
2020/2/5, 13, 22, 5, 2, 2
2020/2/6, 16, 28, 8, 3, 2
2020/2/7, 18, 18, 12, 7, 4
2020/2/8, 34, 32, 6, 6, 2
2020/2/9, 21, 31, 5, 6, 2
2020/2/10, 12, 32, 3, 5, 1
2020/2/11, 10, 30, 4, 4, 1
2020/2/12, 10, 24, 9, 6, 2
2020/2/13, 20, 22, 9, 5, 3
2020/2/14, 20, 28, 9, 6, 3
2020/2/15, 26, 36, 4, 5, 2
2020/2/16, 14, 33, 7, 7, 2
2020/2/17, 20, 28, 6, 4, 2
2020/2/18, 12, 26, 6, 5, 2
2020/2/19, 13, 25, 9, 4, 2
2020/2/20, 22, 28, 7, 5, 2
2020/2/21, 17, 28, 7, 5, 2
2020/2/22, 19, 32, 2, 4, 1
2020/2/23, 9, 31, 7, 5, 2
2020/2/24, 16, 20, 5, 6, 2
2020/2/25, 12, 30, 7, 7, 2
2020/2/26, 13, 20, 8, 6, 3
2020/2/27, 18, 22, 8, 4, 4
2020/2/28, 23, 31, 7, 4, 3
2020/2/29, 20, 33, 5, 3, 3
2020/3/1, 16, 15, 11, 5, 5
2020/3/2, 21, 19, 9, 3, 3
2020/3/3, 14, 29, 8, 3, 2
2020/3/4, 24, 30, 15, 7, 6
2020/3/5, 41, 29, 11, 6, 2
2020/3/6, 22, 22, 6, 3, 2
2020/3/7, 15, 30, 6, 2, 1
2020/3/8, 23, 27, 16, 7, 5
2020/3/9, 37, 31, 7, 3, 3
2020/3/10, 18, 31, 4, 2, 1
2020/3/11, 11, 30, 3, 2, 1
2020/3/12, 10, 30, 4, 2, 1
2020/3/13, 12, 35, 2, 1, 1
2020/3/14, 12, 34, 5, 3, 2
2020/3/15, 19, 36, 7, 4, 2
2020/3/16, 24, 39, 13, 6, 3
2020/3/17, 35, 32, 12, 7, 6
2020/3/18, 44, 38, 10, 7, 4
2020/3/19, 40, 18, 10, 6, 7
2020/3/20, 48, 29, 2, 3, 2
2020/3/21, 14, 30, 1, 3, 2
2020/3/22, 14, 32, 4, 3, 2
2020/3/23, 17, 37, 7, 3, 3
2020/3/24, 23, 38, 7, 4, 3
2020/3/25, 24, 40, 5, 5, 3
2020/3/26, 29, 41, 6, 6, 3
2020/3/27, 35, 48, 16, 10, 4
2020/3/28, 45, 32, 11, 13, 14
2020/3/29, 80, , , , 
2019/10/1, 12, 18, 7, 3, 2
2019/10/2, 15, 15, 4, 2, 1
2019/10/3, 11, 14, 6, 2, 2
2019/10/4, 13, 16, 5, 3, 2
2019/10/5, 16, 21, 5, 3, 1
2019/10/6, 14, 21, 13, 4, 6
2019/10/7, 43, 21, 11, 5, 5
2019/10/8, 31, 18, 7, 3, 2
2019/10/9, 15, 19, 4, 3, 1
2019/10/10, 9, 18, 6, 3, 2
2019/10/11, 13, 26, 3, 3, 2
2019/10/12, 11, 27, 4, 2, 2
2019/10/13, 15, 28, 11, 3, 2
2019/10/14, 21, 17, 16, 5, 4
2019/10/15, 34, 20, 8, 4, 2
2019/10/16, 18, 18, 15, 5, 3
2019/10/17, 23, 22, 15, 5, 4
2019/10/18, 30, 18, 15, 5, 4
2019/10/19, 34, 26, 11, 4, 3
2019/10/20, 25, 14, 20, 6, 4
2019/10/21, 34, 18, 16, 3, 6
2019/10/22, 48, 20, 11, 3, 7
2019/10/23, 48, 22, 19, 6, 4
2019/10/24, 37, 16, 20, 5, 6
2019/10/25, 44, 24, 13, 6, 7
2019/10/26, 43, 26, 3, 3, 2
2019/10/27, 15, 23, 7, 3, 1
2019/10/28, 16, 15, 9, 3, 3
2019/10/29, 23, 15, 12, 3, 3
2019/10/30, 28, 11, 20, 7, 10
2019/10/31, 63, 19, 15, 8, 8
2019/11/1, 49, 17, 7, 9, 8
2019/11/2, 21, 16, 9, 10, 9
2019/11/3, 19, 13, 9, 8, 7
2019/11/4, 12, 14, 11, 7, 7
2019/11/5, 16, 18, 9, 7, 8
2019/11/6, 18, 12, 19, 12, 10
2019/11/7, 39, 11, 11, 6, 10
2019/11/8, 25, 9, 11, 7, 9
2019/11/9, 21, 12, 7, 5, 9
2019/11/10, 20, 13, 8, 7, 8
2019/11/11, 28, 8, 12, 6, 9
2019/11/12, 18, 5, 12, 7, 11
2019/11/13, 29, 15, 8, 5, 8
2019/11/14, 13, 8, 7, 5, 8
2019/11/15, 22, 19, 11, 7, 10
2019/11/16, 26, 15, 6, 6, 9
2019/11/17, 25, 12, 11, 6, 10
2019/11/18, 22, 12, 15, 6, 12
2019/11/19, 23, 12, 9, 4, 7
2019/11/20, 27, 15, 4, 3, 3
2019/11/21, 16, 7, 4, 3, 2
2019/11/22, 16, 6, 5, 4, 3
2019/11/23, 22, 7, 4, 5, 2
2019/11/24, 20, 2, 6, 6, 4
2019/11/25, 26, 4, 10, 8, 5
2019/11/26, 33, 5, 14, 10, 5
2019/11/27, 35, 8, 10, 7, 3
2019/11/28, 21, 17, 6, 5, 1
2019/11/29, 11, 25, 6, 4, 1
2019/11/30, 15, 16, 12, 7, 3
2019/12/1, 34, 16, 14, 8, 5
2019/12/2, 34, 20, 10, 4, 2
2019/12/3, 21, 15, 13, 6, 4
2019/12/4, 29, 19, 8, 5, 3
2019/12/5, 21, 13, 8, 5, 3
2019/12/6, 25, 12, 7, 5, 3
2019/12/7, 16, 22, 4, 5, 2
2019/12/8, 11, 17, 10, 6, 3
2019/12/9, 21, 18, 9, 5, 2
2019/12/10, 21, 9, 19, 9, 6
2019/12/11, 48, 11, 19, 13, 5
2019/12/12, 45, 7, 15, 10, 4
2019/12/13, 29, 19, 7, 8, 3
2019/12/14, 14, 23, 5, 6, 2
