date, pm25, pm10, o3, no2, so2, co
2023/9/23, 43, 7, 29, 5, , 
2023/9/24, 27, 6, 31, 2, , 
2023/9/25, 20, 17, 24, 7, , 
2023/9/26, 57, 25, 35, 8, , 
2023/9/27, 70, 24, 35, 8, , 
2023/9/28, 65, 26, 38, 10, , 
2023/9/29, 67, 15, 12, 5, , 
2023/9/30, 49, 9, 14, 3, , 
2023/4/1, 44, 8, 28, 1, , 
2023/4/2, 37, 5, 32, 2, , 
2023/4/3, 18, 7, 27, 4, , 
2023/4/4, 26, 22, 32, 8, , 
2023/4/5, 68, 13, 26, 4, , 
2023/4/6, 49, 17, 21, 3, , 
2023/4/7, 58, 13, 33, 1, , 
2023/4/8, 51, 17, 31, 3, , 
2023/4/9, 61, 20, 33, 4, , 
2023/4/10, 65, 23, 36, 4, , 
2023/4/11, 69, 22, 31, 6, , 
2023/4/12, 69, 29, 38, 7, , 
2023/4/13, 80, 15, 33, 2, , 
2023/4/14, 53, 10, 29, 1, , 
2023/4/15, 41, 12, 27, 1, , 
2023/4/16, 48, 15, 25, 2, , 
2023/4/17, 56, 17, 31, 3, , 
2023/4/18, 57, 15, 28, 4, , 
2023/4/19, 54, 24, 44, 5, , 
2023/4/20, 60, 21, 41, 7, , 
2023/4/21, 51, 21, 41, 7, , 
2023/4/22, 53, 26, 46, 5, , 
2023/4/23, 66, 29, 44, 6, , 
2023/4/24, 62, 16, 24, 5, , 
2023/4/25, 56, 10, 30, 4, , 
2023/4/26, 32, 18, 32, 7, , 
2023/4/27, 54, 25, 41, 7, , 
2023/4/28, 70, 23, 42, 4, , 
2023/4/29, 63, 15, 36, 4, , 
2023/4/30, 45, 13, 42, 2, , 
2023/5/1, 41, 18, 36, 4, , 
2023/5/2, 50, 9, 38, 4, , 
2023/5/3, 27, 19, 41, 4, , 
2023/5/4, 51, 20, 34, 4, , 
2023/5/5, 50, 14, 30, 1, , 
2023/5/6, 39, 6, 33, , , 
2023/5/7, 22, 18, 37, 3, , 
2023/5/8, 51, 22, 40, 3, , 
2023/5/9, 58, 19, 42, 2, , 
2023/5/10, 41, 17, 44, 2, , 
2023/5/11, 37, 22, 42, 2, , 
2023/5/12, 44, 27, 41, 6, , 
2023/5/13, 60, 26, 44, 3, , 
2023/5/14, 63, 17, 29, 3, , 
2023/5/15, 49, 12, 35, 4, , 
2023/5/16, 40, 15, 22, 6, , 
2023/5/17, 53, 9, 23, 2, , 
2023/5/18, 22, 11, 19, 4, , 
2023/5/19, 39, 18, 37, 2, , 
2023/5/20, 42, 16, 37, 1, , 
2023/5/21, 36, 16, 37, 3, , 
2023/5/22, 39, 21, 39, 3, , 
2023/5/23, 48, 26, 38, 4, , 
2023/5/24, 58, 29, 42, 5, , 
2023/5/25, 79, 18, 39, 4, , 
2023/5/26, 46, 9, 34, 1, , 
2023/5/27, 19, 14, 34, 2, , 
2023/5/28, 29, 17, 41, 5, , 
2023/5/29, 33, 10, 36, 2, , 
2023/5/30, 20, 11, 41, 4, , 
2023/5/31, 18, 21, 44, 6, , 
2023/6/1, 31, 13, 29, 3, , 
2023/6/2, 32, 6, 31, 1, , 
2023/6/3, 11, 11, 34, 3, , 
2023/6/4, 28, 14, 41, 2, , 
2023/6/5, 28, 21, 42, 4, , 
2023/6/6, 38, 22, 43, 4, , 
2023/6/7, 41, 17, 42, 2, , 
2023/6/8, 45, 22, 44, 2, , 
2023/6/9, 55, 20, 36, 1, , 
2023/6/10, 43, 16, 36, , , 
2023/6/11, 30, 17, 36, 1, , 
2023/6/12, 29, 9, 22, 1, , 
2023/6/13, 35, 15, 27, 4, , 
2023/6/14, 48, 15, 30, 5, , 
2023/6/15, 50, 23, 48, 5, , 
2023/6/16, 66, 20, 45, 3, , 
2023/6/17, 66, 20, 35, 5, , 
2023/6/18, 66, 17, 49, 6, , 
2023/6/19, 55, 22, 57, 6, , 
2023/6/20, 63, 26, 46, 7, , 
2023/6/21, 72, 22, 46, 6, , 
2023/6/22, 60, 15, 41, 4, , 
2023/6/23, 45, 11, 38, 3, , 
2023/6/24, 32, 12, 39, 3, , 
2023/6/25, 40, 14, 42, 6, , 
2023/6/26, 38, 13, 35, 4, , 
2023/6/27, 33, 7, 27, 3, , 
2023/6/28, 18, 12, 40, 4, , 
2023/6/29, 39, 13, 41, 5, , 
2023/6/30, 37, 14, 32, 3, , 
2023/1/2, 62, 13, 28, 3, , 
2023/1/3, 38, 22, 21, 8, , 
2023/1/4, 65, 5, 24, 1, , 
2023/1/5, 14, 15, 25, 1, , 
2023/1/6, 47, 33, 12, 6, , 
2023/1/7, 87, 24, 17, 3, , 
2023/1/8, 73, 28, 9, 7, , 
2023/1/9, 81, 32, 8, 9, , 
2023/1/10, 88, 23, 13, 8, , 
2023/1/11, 66, 20, 17, 8, , 
2023/1/12, 62, 14, 18, 6, , 
2023/1/13, 44, 13, 21, 4, , 
2023/1/14, 39, 11, 28, 2, , 
2023/1/15, 37, 19, 22, 7, , 
2023/1/16, 57, 24, 17, 9, , 
2023/1/17, 72, 27, 17, 6, , 
2023/1/18, 79, 29, 11, 6, , 
2023/1/19, 85, 23, 27, 7, , 
2023/1/20, 71, 11, 24, 1, , 
2023/1/21, 36, 19, 15, 1, , 
2023/1/22, 60, 26, 11, 4, , 
2023/1/23, 76, 32, 10, 6, , 
2023/1/24, 89, 31, 20, 6, , 
2023/1/25, 86, 36, 12, 10, , 
2023/1/26, 95, 36, 10, 8, , 
2023/1/27, 98, 19, 25, 5, , 
2023/1/28, 63, 21, 25, 2, , 
2023/1/29, 66, 18, 23, 4, , 
2023/1/30, 60, 13, 27, 3, , 
2023/1/31, 40, 8, 29, 2, , 
2023/2/1, 27, 9, 23, 5, , 
2023/2/2, 31, 14, 21, 4, , 
2023/2/3, 44, 13, 22, 2, , 
2023/2/4, 42, 21, 21, 4, , 
2023/2/5, 63, 56, 13, 11, , 
2023/2/6, 146, 32, 22, 8, , 
2023/2/7, 92, 38, 18, 9, , 
2023/2/8, 97, 45, 23, 11, , 
2023/2/9, 117, 33, 21, 6, , 
2023/2/10, 91, 26, 27, 3, , 
2023/2/11, 77, 11, 28, 2, , 
2023/2/12, 33, 17, 25, 3, , 
2023/2/13, 58, 23, 25, 3, , 
2023/2/14, 76, 29, 17, 6, , 
2023/2/15, 91, 47, 12, 9, , 
2023/2/16, 133, 34, 18, 8, , 
2023/2/17, 104, 6, 31, 1, , 
2023/2/18, 24, 8, 27, 1, , 
2023/2/19, 33, 8, 25, 2, , 
2023/2/20, 34, 6, 28, 1, , 
2023/2/21, 24, 15, 22, 3, , 
2023/2/22, 52, 18, 21, 3, , 
2023/2/23, 60, 30, 14, 7, , 
2023/2/24, 93, 15, 18, 4, , 
2023/2/25, 57, 5, 28, 2, , 
2023/2/26, 20, 14, 26, 2, , 
2023/2/27, 49, 42, 26, 10, , 
2023/2/28, 114, 40, 23, 10, , 
2023/3/1, 112, 46, 16, 11, , 
2023/3/2, 126, 30, 18, 5, , 
2023/3/3, 94, 15, 28, 2, , 
2023/3/4, 54, 15, 25, 2, , 
2023/3/5, 55, 28, 22, 7, , 
2023/3/6, 89, 25, 25, 5, , 
2023/3/7, 80, 13, 29, 3, , 
2023/3/8, 46, 17, 29, 2, , 
2023/3/9, 62, 23, 24, 8, , 
2023/3/10, 75, 15, 29, 5, , 
2023/3/11, 56, 14, 32, 2, , 
2023/3/12, 49, 15, 22, 4, , 
2023/3/13, 55, 13, 24, 4, , 
2023/3/14, 48, 17, 28, 5, , 
2023/3/15, 54, 31, 26, 8, , 
2023/3/16, 88, 38, 31, 6, , 
2023/3/17, 104, 14, 35, 2, , 
2023/3/18, 45, 36, 37, 5, , 
2023/3/19, 94, 44, 32, 11, , 
2023/3/20, 121, 21, 19, 7, , 
2023/3/21, 68, 29, 20, 8, , 
2023/3/22, 86, 21, 30, 6, , 
2023/3/23, 63, 13, 25, 5, , 
2023/3/24, 49, 11, 29, 4, , 
2023/3/25, 42, 8, 30, 3, , 
2023/3/26, 33, 14, 31, 6, , 
2023/3/27, 44, 14, 28, 6, , 
2023/3/28, 48, 16, 33, 5, , 
2023/3/29, 50, 24, 22, 10, , 
2023/3/30, 66, 15, 27, 6, , 
2023/3/31, 55, 11, 24, 4, , 
2022/10/1, 84, 14, 20, 3, , 
2022/10/2, 42, 7, 26, 3, , 
2022/10/3, 17, 9, 22, 4, , 
2022/10/4, 24, 23, 12, 7, , 
2022/10/5, 51, 19, 25, 8, , 
2022/10/6, 45, 23, 28, 8, , 
2022/10/7, 53, 28, 21, 6, , 
2022/10/8, 70, 18, 19, 4, , 
2022/10/9, 50, 25, 20, 5, , 
2022/10/10, 64, 24, 23, 8, , 
2022/10/11, 58, 31, 18, 12, , 
2022/10/12, 74, 39, 25, 9, , 
2022/10/13, 97, 37, 11, 10, , 
2022/10/14, 87, 37, 18, 7, , 
2022/10/15, 92, 27, 18, 6, , 
2022/10/16, 68, 31, 16, 10, , 
2022/10/17, 74, 23, 20, 10, , 
2022/10/18, 62, 11, 21, 5, , 
2022/10/19, 31, 18, 21, 7, , 
2022/10/20, 47, 30, 13, 10, , 
2022/10/21, 79, 31, 5, 8, , 
2022/10/22, 79, 28, 13, 5, , 
2022/10/23, 74, 33, 5, 9, , 
2022/10/24, 84, 22, 14, 7, , 
2022/10/25, 62, 28, 16, 8, , 
2022/10/26, 76, 42, 11, 11, , 
2022/10/27, 107, 40, 9, 10, , 
2022/10/28, 101, 26, 16, 6, , 
2022/10/29, 67, 27, 22, 8, , 
2022/10/30, 74, 36, 14, 8, , 
2022/10/31, 96, 25, 5, 8, , 
2022/11/1, 74, 29, 12, 8, , 
2022/11/2, 80, 22, 20, 8, , 
2022/11/3, 60, 19, 19, 4, , 
2022/11/4, 58, 30, 13, 7, , 
2022/11/5, 83, 32, 11, 7, , 
2022/11/6, 88, 29, 9, 9, , 
2022/11/7, 81, 24, 14, 11, , 
2022/11/8, 64, 30, 9, 11, , 
2022/11/9, 80, 29, 8, 10, , 
2022/11/10, 82, 23, 14, 5, , 
2022/11/11, 68, 24, 13, 6, , 
2022/11/12, 68, 23, 9, 4, , 
2022/11/13, 69, 19, 15, 5, , 
2022/11/14, 57, 24, 10, 7, , 
2022/11/15, 71, 12, 10, 2, , 
2022/11/16, 41, 19, 19, 3, , 
2022/11/17, 55, 19, 18, 4, , 
2022/11/18, 60, 31, 14, 8, , 
2022/11/19, 89, 42, 11, 8, , 
2022/11/20, 115, 48, 7, 12, , 
2022/11/21, 131, 37, 11, 9, , 
2022/11/22, 103, 25, 13, 4, , 
2022/11/23, 76, 24, 14, 5, , 
2022/11/24, 72, 46, 6, 7, , 
2022/11/25, 117, 42, 1, 8, , 
2022/11/26, 107, 47, 2, 6, , 
2022/11/27, 128, 45, 8, 6, , 
2022/11/28, 119, 23, 19, 2, , 
2022/11/29, 69, 19, 16, 3, , 
2022/11/30, 63, 23, 14, 2, , 
2022/12/1, 71, 33, 13, 2, , 
2022/12/2, 88, 39, 9, 4, , 
2022/12/3, 108, 24, 14, 2, , 
2022/12/4, 73, 25, 13, 3, , 
2022/12/5, 75, 38, 1, 7, , 
2022/12/6, 103, 20, 19, 6, , 
2022/12/7, 65, 21, 19, 8, , 
2022/12/8, 63, 42, 5, 11, , 
2022/12/9, 114, 32, 14, 6, , 
2022/12/10, 91, 20, 16, 3, , 
2022/12/11, 63, 17, 19, 5, , 
2022/12/12, 58, 21, 18, 5, , 
2022/12/13, 66, 52, 15, 15, , 
2022/12/14, 141, 40, 14, 10, , 
2022/12/15, 109, 41, 17, 8, , 
2022/12/16, 112, 26, 23, 5, , 
2022/12/17, 78, 29, 23, 4, , 
2022/12/18, 84, 28, 21, 8, , 
2022/12/19, 84, 32, 18, 12, , 
2022/12/20, 90, 35, 10, 13, , 
2022/12/21, 96, 32, 8, 13, , 
2022/12/22, 87, 24, 9, 10, , 
2022/12/23, 73, 26, 14, 4, , 
2022/12/24, 73, 31, 8, 5, , 
2022/12/25, 85, 21, 16, 4, , 
2022/12/26, 65, 12, 27, 2, , 
2022/12/27, 37, 16, 20, 5, , 
2022/12/28, 54, 14, 18, 5, , 
2022/12/29, 47, 20, 19, 7, , 
2022/12/30, 59, 18, 17, 4, , 
2022/12/31, 56, 16, 24, 1, , 
2023/1/1, 43, 23, 12, 7, , 
2022/7/1, 47, 14, 27, 2, , 
2022/7/2, 37, 8, 10, 13, , 
2022/7/3, 16, 15, 3, 15, , 
2022/7/4, 40, 14, 26, 6, , 
2022/7/5, 34, 11, 30, 3, , 
2022/7/6, 23, 8, 31, 2, , 
2022/7/7, 10, 11, 24, 6, , 
2022/7/8, 25, 9, 27, 2, , 
2022/7/9, 19, 6, 21, 1, , 
2022/7/10, 13, 7, 17, 2, , 
2022/7/11, 14, 10, 27, 1, , 
2022/7/12, 11, 10, 34, 1, , 
2022/7/13, 13, 13, 34, 3, , 
2022/7/14, 24, 12, 27, 2, , 
2022/7/15, 13, 10, 24, 3, , 
2022/7/16, 16, 7, 24, 2, , 
2022/7/17, 10, 10, 32, 3, , 
2022/7/18, 21, 15, 42, 8, , 
2022/7/19, 33, 15, 38, 3, , 
2022/7/20, 33, 18, 53, 4, , 
2022/7/21, 27, 25, 58, 10, , 
2022/7/22, 51, 23, 50, 5, , 
2022/7/23, 55, 11, 27, 2, , 
2022/7/24, 25, 13, 48, 4, , 
2022/7/25, 30, 18, 29, 6, , 
2022/7/26, 44, 12, 30, 4, , 
2022/7/27, 22, 12, 31, 4, , 
2022/7/28, 19, 8, 30, 1, , 
2022/7/29, 12, 11, 22, 1, , 
2022/7/30, 17, 8, 18, 1, , 
2022/7/31, 21, 12, 33, 5, , 
2022/8/1, 23, 17, 37, 8, , 
2022/8/2, 39, 22, 42, 7, , 
2022/8/3, 53, 22, 48, 4, , 
2022/8/4, 45, 20, 45, 4, , 
2022/8/5, 45, 15, 21, 5, , 
2022/8/6, 36, 6, 28, 2, , 
2022/8/7, 10, 10, 30, 4, , 
2022/8/8, 21, 12, 30, 4, , 
2022/8/9, 24, 11, 27, 4, , 
2022/8/10, 23, 12, 30, 4, , 
2022/8/11, 19, 16, 34, 3, , 
2022/8/12, 35, 19, 32, 3, , 
2022/8/13, 50, 19, 31, 1, , 
