date, pm25, pm10, o3, no2, so2
2018/11/11, 116, 39, 25, 9, 3
2018/11/12, 107, 45, 22, 12, 4
2018/11/13, 117, 17, 17, 6, 1
2018/11/14, 54, 21, 17, 8, 1
2018/11/15, 61, 22, 5, 7, 4
2018/11/16, 68, 37, 15, 9, 5
2018/11/17, 94, 59, 8, 11, 5
2018/11/18, 150, 35, 17, 11, 14
2018/11/19, 93, 31, 20, 6, 5
2018/11/20, 84, 30, 17, 10, 12
2018/11/21, 83, 34, 13, 10, 10
2018/11/22, 81, 40, 10, 9, 3
2018/11/23, 103, 32, 11, 9, 3
2018/11/24, 90, 38, 4, 11, 4
2018/11/25, 105, 27, 12, 7, 6
2018/11/26, 80, 43, 16, 10, 4
2018/11/27, 104, 49, 15, 13, 6
2018/11/28, 128, 25, 19, 6, 3
2018/11/29, 69, 29, 17, 6, 2
2018/11/30, 78, 48, 13, 11, 4
2018/12/1, 125, 32, 18, 6, 3
2018/12/2, 88, 24, 16, 7, 4
2018/12/3, 75, 19, 15, 8, 3
2018/12/4, 67, 27, 15, 9, 1
2018/12/5, 73, 53, 17, 15, 4
2018/12/6, 133, 21, 16, 7, 2
2018/12/7, 68, 25, 13, 9, 3
2018/12/8, 72, 15, 14, 5, 3
2018/12/9, 58, 16, 17, 6, 2
2018/12/10, 50, 28, 13, 11, 3
2018/12/11, 80, 34, 10, 9, 3
2018/12/12, 101, 36, 12, 10, 2
2018/12/13, 103, 27, 11, 8, 3
2018/12/14, 84, 22, 8, 10, 21
2018/12/15, 71, 49, 10, 10, 7
2018/12/16, 121, 93, 3, 17, 6
2018/12/17, 193, 93, 11, 21, 8
2018/12/18, 195, 36, 16, 9, 3
2018/12/19, 98, 34, 14, 13, 3
2018/12/20, 100, 31, 19, 9, 5
2018/12/21, 103, 16, 17, 10, 3
2018/12/22, 60, 17, 15, 8, 2
2018/12/23, 59, 14, 14, 5, 2
2018/12/24, 53, 16, 17, 5, 1
2018/12/25, 53, 14, 15, 5, 1
2018/12/26, 46, 17, 15, 8, 2
2018/12/27, 58, 15, 17, 6, 1
2018/12/28, 53, 18, 17, 8, 1
2018/12/29, 60, 18, 18, 9, 3
2018/12/30, 66, , , , 
2018/7/21, 107, 27, 52, 7, 
2018/7/22, 72, 22, 45, 6, 
2018/7/23, 51, 24, 47, 5, 
2018/7/24, 51, 16, 28, 6, 
2018/7/25, 39, 13, 27, 5, 
2018/7/26, 38, 17, 34, 5, 1
2018/7/27, 47, 22, 40, 8, 
2018/7/28, 59, 19, 36, 6, 
2018/7/29, 51, 19, 39, 6, 
2018/7/30, 43, 14, 32, 5, 1
2018/7/31, 41, 20, 35, 5, 1
2018/8/1, 52, 19, 33, 7, 
2018/8/2, 52, 22, 43, 9, 
2018/8/3, 52, 27, 48, 10, 1
2018/8/4, 64, 17, 46, 7, 
2018/8/5, 46, 13, 34, 5, 1
2018/8/6, 32, 15, 38, 6, 
2018/8/7, 38, 21, 41, 5, 1
2018/8/8, 46, 23, 48, 5, 
2018/8/9, 52, 20, 45, 6, 
2018/8/10, 49, 12, 25, 6, 
2018/8/11, 39, 13, 42, 5, 
2018/8/12, 41, 19, 43, 7, 
2018/8/13, 51, 25, 37, 9, 
2018/8/14, 61, 15, 26, 6, 
2018/8/15, 44, 13, 36, 6, 
2018/8/16, 38, 16, 35, 5, 
2018/8/17, 47, 21, 38, 9, 1
2018/8/18, 59, 20, 47, 8, 
2018/8/19, 61, 21, 48, 9, 
2018/8/20, 55, 22, 26, 6, 1
2018/8/21, 53, 18, 35, 6, 
2018/8/22, 44, 28, 46, 6, 
2018/8/23, 63, 22, 43, 8, 
2018/8/24, 55, 16, 25, 6, 
2018/8/25, 51, 10, 21, 3, 
2018/8/26, 37, 13, 27, 4, 5
2018/8/27, 35, 17, 33, 7, 9
2018/8/28, 51, 21, 36, 8, 10
2018/8/29, 60, 25, 43, 7, 9
2018/8/30, 67, 22, 32, 9, 9
2018/8/31, 59, 25, 43, 6, 9
2018/9/1, 66, 25, 41, 4, 9
2018/9/2, 60, 27, 39, 6, 10
2018/9/3, 68, 30, 27, 8, 6
2018/9/4, 71, 25, 23, 11, 2
2018/9/5, 61, 24, 32, 7, 2
2018/9/6, 63, 28, 37, 8, 2
2018/9/7, 60, 31, 33, 8, 2
2018/9/8, 71, 21, 34, 6, 1
2018/9/9, 55, 23, 37, 10, 2
2018/9/10, 56, 24, 40, 11, 2
2018/9/11, 64, 23, 51, 12, 2
2018/9/12, 56, 35, 49, 11, 3
2018/9/13, 71, 21, 17, 7, 2
2018/9/14, 49, 14, 17, 7, 1
2018/9/15, 49, 17, 28, 6, 1
2018/9/16, 50, 18, 33, 7, 1
2018/9/17, 52, 22, 37, 8, 2
2018/9/18, 59, 28, 42, 13, 2
2018/9/19, 65, 35, 44, 14, 2
2018/9/20, 80, 35, 37, 9, 1
2018/9/21, 76, 16, 28, 7, 2
2018/9/22, 47, 11, 26, 4, 1
2018/9/23, 29, 10, 26, 2, 2
2018/9/24, 28, 12, 24, 4, 1
2018/9/25, 36, 17, 26, 8, 1
2018/9/26, 51, 17, 22, 8, 2
2018/9/27, 46, 17, 28, 7, 2
2018/9/28, 47, 21, 25, 5, 1
2018/9/29, 60, 20, 27, 5, 2
2018/9/30, 56, 27, 25, 7, 2
2018/4/2, 137, 21, 37, 3, 
2018/4/3, 60, 25, 36, 3, 
2018/4/4, 48, 22, 35, 5, 
2018/4/5, 42, 26, 29, 5, 
2018/4/6, 66, 32, 38, 4, 1
2018/4/7, 70, 24, 37, 1, 
2018/4/8, 64, 27, 39, 1, 
2018/4/9, 57, 30, 40, 3, 
2018/4/10, 59, 30, 38, 6, 
2018/4/11, 59, 47, 45, 4, 2
2018/4/12, 98, 41, 39, 3, 1
2018/4/13, 71, 28, 47, 5, 
2018/4/14, 61, 25, 45, 3, 1
2018/4/15, 54, 40, 31, 8, 
2018/4/16, 68, 29, 30, 9, 
2018/4/17, 65, 25, 42, 8, 
2018/4/18, 59, 25, 42, 6, 
2018/4/19, 49, 20, 40, 8, 
2018/4/20, 43, 30, 60, 8, 
2018/4/21, 54, 21, 43, 6, 1
2018/4/22, 44, 24, 44, 9, 
2018/4/23, 55, 26, 42, 9, 
2018/4/24, 58, 33, 47, 9, 
2018/4/25, 58, 18, 29, 5, 
2018/4/26, 43, 20, 38, 5, 
2018/4/27, 55, 20, 40, 4, 1
2018/4/28, 42, 29, 38, 3, 1
2018/4/29, 57, 33, 40, 4, 1
2018/4/30, 59, 28, 43, 5, 1
2018/5/1, 54, 32, 49, 6, 1
2018/5/2, 64, 31, 44, 5, 1
2018/5/3, 68, 32, 46, 4, 1
2018/5/4, 64, 21, 42, 3, 1
2018/5/5, 40, 17, 40, 3, 
2018/5/6, 37, 22, 42, 4, 1
2018/5/7, 45, 24, 32, 6, 1
2018/5/8, 52, 35, 38, 4, 2
2018/5/9, 59, 33, 37, 4, 1
2018/5/10, 53, 28, 36, 7, 1
2018/5/11, 60, 25, 46, 4, 1
2018/5/12, 48, 24, 41, 4, 2
2018/5/13, 58, 21, 31, 7, 2
2018/5/14, 52, 24, 29, 7, 2
2018/5/15, 65, 19, 23, 7, 2
2018/5/16, 59, 12, 27, 6, 1
2018/5/17, 35, 21, 23, 6, 1
2018/5/18, 60, 24, 31, 7, 1
2018/5/19, 60, 19, 40, 4, 
2018/5/20, 43, 19, 38, 4, 1
2018/5/21, 45, 15, 40, 5, 
2018/5/22, 40, 19, 43, 7, 
2018/5/23, 54, 16, 46, 4, 
2018/5/24, 43, 21, 41, 7, 
2018/5/25, 51, 22, 38, 6, 
2018/5/26, 64, 25, 46, 5, 
2018/5/27, 60, 24, 47, 4, 
2018/5/28, 48, 23, 48, 2, 
2018/5/29, 47, 27, 47, 7, 
2018/5/30, 62, 29, 48, 4, 1
2018/5/31, 69, 28, 51, 3, 
2018/6/1, 64, 22, 43, 4, 1
2018/6/2, 60, 19, 47, 2, 1
2018/6/3, 55, 22, 51, 5, 1
2018/6/4, 62, 24, 46, 7, 1
2018/6/5, 59, 17, 34, 3, 1
2018/6/6, 31, 22, 41, 6, 3
2018/6/7, 42, 24, 56, 9, 2
2018/6/8, 58, 25, 52, 6, 1
2018/6/9, 65, 25, 49, 6, 2
2018/6/10, 60, 19, 39, 6, 1
2018/6/11, 48, 20, 30, 7, 1
2018/6/12, 56, 19, 28, 8, 1
2018/6/13, 45, 14, 36, 6, 
2018/6/14, 37, 17, 38, 6, 
2018/6/15, 44, 17, 39, 7, 1
2018/6/16, 47, 16, 38, 6, 
2018/6/17, 45, 12, 37, 6, 
2018/6/18, 35, 20, 49, 9, 
2018/6/19, 49, 21, 41, 10, 1
2018/6/20, 53, 26, 46, 8, 
2018/6/21, 60, 12, 25, 4, 
2018/6/22, 28, , , , 
2018/1/1, 67, 53, 8, 11, 5
2018/1/2, 134, 19, 21, 5, 1
2018/1/3, 60, 16, 20, 6, 
2018/1/4, 53, 18, 19, 5, 
2018/1/5, 63, 28, 15, 5, 1
2018/1/6, 87, 28, 14, 4, 1
2018/1/7, 88, 38, 11, 6, 3
2018/1/8, 103, 32, 15, 6, 3
2018/1/9, 85, 30, 13, 5, 2
2018/1/10, 87, 37, 7, 6, 3
2018/1/11, 99, 30, 10, 6, 14
2018/1/12, 88, 19, 19, 2, 1
2018/1/13, 57, 22, 19, 2, 2
2018/1/14, 57, 32, 19, 5, 2
2018/1/15, 87, 29, 17, 4, 3
2018/1/16, 80, 25, 21, 10, 3
2018/1/17, 75, 16, 25, 5, 2
2018/1/18, 53, 21, 28, 6, 1
2018/1/19, 58, 48, 15, 11, 3
2018/1/20, 130, 38, 18, 5, 2
2018/1/21, 112, 43, 21, 8, 3
2018/1/22, 121, 41, 21, 8, 3
2018/1/23, 116, 41, 21, 7, 1
2018/1/24, 116, 36, 22, 7, 3
2018/1/25, 104, 42, 25, 11, 3
2018/1/26, 113, 72, 12, 15, 4
2018/1/27, 166, 40, 17, 9, 1
2018/1/28, 109, 14, 19, 4, 
2018/1/29, 44, 12, 28, 2, 
2018/1/30, 37, 29, 24, 6, 1
2018/1/31, 62, 28, 23, 6, 2
2018/2/1, 81, 27, 21, 7, 1
2018/2/2, 80, 47, 19, 7, 4
2018/2/3, 131, 36, 21, 4, 1
2018/2/4, 114, 33, 22, 6, 2
2018/2/5, 93, 51, 24, 10, 3
2018/2/6, 130, 55, 20, 12, 6
2018/2/7, 145, 55, 12, 9, 3
2018/2/8, 145, 47, 12, 8, 3
2018/2/9, 131, 58, 15, 9, 3
2018/2/10, 150, 56, 21, 7, 3
2018/2/11, 147, 56, 15, 15, 4
2018/2/12, 138, 73, 14, 13, 4
2018/2/13, 171, 41, 24, 6, 3
2018/2/14, 114, 45, 26, 7, 2
2018/2/15, 121, 46, 20, 12, 2
2018/2/16, 124, 56, 23, 12, 4
2018/2/17, 145, 47, 26, 7, 3
2018/2/18, 125, 47, 27, 8, 3
2018/2/19, 121, 42, 32, 8, 10
2018/2/20, 102, 54, 27, 8, 6
2018/2/21, 126, 33, 27, 4, 1
2018/2/22, 92, 41, 29, 6, 4
2018/2/23, 112, 42, 29, 4, 1
2018/2/24, 115, 42, 29, 3, 1
2018/2/25, 110, 49, 28, 8, 8
2018/2/26, 139, 40, 29, 8, 17
2018/2/27, 102, 73, 26, 9, 6
2018/2/28, 143, 86, 22, 12, 9
2018/3/1, 184, 59, 41, 9, 12
2018/3/2, 142, 65, 34, 8, 8
2018/3/3, 153, 79, 34, 10, 7
2018/3/4, 171, 54, 39, 10, 5
2018/3/5, 133, 56, 37, 9, 5
2018/3/6, 148, 62, 22, 13, 4
2018/3/7, 143, 40, 26, 9, 2
2018/3/8, 93, 37, 24, 9, 2
2018/3/9, 96, 41, 30, 6, 2
2018/3/10, 113, 24, 33, 1, 1
2018/3/11, 71, 21, 29, 2, 1
2018/3/12, 60, 24, 23, 5, 2
2018/3/13, 61, 34, 15, 5, 2
2018/3/14, 85, 25, 16, 3, 2
2018/3/15, 73, 28, 14, 3, 2
2018/3/16, 81, 27, 29, 4, 8
2018/3/17, 76, 35, 30, 5, 17
2018/3/18, 87, 24, 31, 2, 10
2018/3/19, 64, 38, 34, 3, 2
2018/3/20, 100, 37, 33, 6, 3
2018/3/21, 99, 45, 34, 8, 3
2018/3/22, 108, 61, 37, 10, 7
2018/3/23, 141, 47, 40, 6, 8
2018/3/24, 111, 30, 39, 2, 1
2018/3/25, 81, 51, 32, 10, 4
2018/3/26, 117, 49, 20, 6, 2
2018/3/27, 132, 31, 31, 5, 2
2018/3/28, 90, 37, 25, 9, 1
2018/3/29, 99, 57, 7, 9, 2
2018/3/30, 153, , , , 
2017/10/20, 160, 51, 15, 10, 
2017/10/21, 132, 37, 13, 7, 
2017/10/22, 100, 10, 7, 3, 2
2017/10/23, 41, 16, 14, 3, 1
2017/10/24, 54, 22, 8, 5, 2
2017/10/25, 69, 21, 18, 7, 2
2017/10/26, 61, 22, 18, 7, 2
2017/10/27, 65, 11, 18, 4, 2
2017/10/28, 38, 8, 26, 1, 3
2017/10/29, 23, 10, 23, 2, 2
2017/10/30, 30, 16, 21, 5, 2
2017/10/31, 39, 26, 16, 5, 3
2017/11/2, 61, 19, 12, 6, 2
2017/11/3, 58, 28, 18, 7, 3
2017/11/4, 74, 20, 24, 3, 3
2017/11/5, 68, 47, 21, 11, 4
2017/11/6, 105, 51, 7, 8, 5
2017/11/7, 131, 25, 14, 3, 1
2017/11/8, 73, 37, 9, 8, 2
2017/11/9, 102, 35, 9, 11, 2
2017/11/10, 93, 13, 22, 4, 1
2017/11/11, 48, 16, 21, 4, 2
2017/11/12, 47, 18, 14, 6, 2
2017/11/13, 60, 28, 13, 8, 1
2017/11/14, 79, 51, 7, 12, 3
2017/11/15, 131, 55, 10, 12, 3
2017/11/16, 137, 63, 3, 12, 3
2017/11/17, 154, 45, 14, 10, 3
2017/11/18, 117, 23, 16, 7, 2
2017/11/19, 66, 14, 19, 6, 2
2017/11/20, 46, 30, 12, 10, 3
2017/11/21, 85, 24, 3, 8, 2
2017/11/22, 74, 24, 6, 7, 2
2017/11/23, 71, 30, 10, 10, 3
2017/11/24, 83, 24, 21, 4, 3
2017/11/25, 72, 20, 15, 4, 2
2017/11/26, 59, 44, 10, 11, 2
2017/11/27, 109, 38, 11, 9, 2
2017/11/28, 100, 38, 11, 10, 3
2017/11/29, 103, 26, 14, 8, 3
2017/11/30, 77, 32, 12, 12, 3
2017/12/1, 88, 69, 1, 15, 3
2017/12/2, 159, 45, 7, 6, 2
2017/12/3, 120, 32, 9, 9, 3
2017/12/4, 98, 22, 18, 8, 1
2017/12/5, 66, 20, 13, 7, 1
2017/12/6, 67, 25, 14, 8, 1
2017/12/7, 71, 26, 16, 7, 1
2017/12/8, 79, 52, 7, 10, 4
2017/12/9, 147, 23, 21, 5, 3
2017/12/10, 72, 13, 22, 4, 3
2017/12/11, 47, 15, 20, 5, 2
2017/12/12, 54, 36, 14, 10, 4
2017/12/13, 86, 18, 14, 6, 2
2017/12/14, 59, 28, 12, 11, 3
2017/12/15, 83, 33, 11, 9, 3
2017/12/16, 99, 75, 9, 13, 5
2017/12/17, 180, 80, 7, 10, 4
2017/12/18, 181, 37, 13, 6, 3
2017/12/19, 103, 42, 12, 7, 23
2017/12/20, 118, 37, 7, 10, 1
2017/12/21, 111, 18, 17, 5, 1
2017/12/22, 60, 17, 21, 4, 1
2017/12/23, 58, 13, 20, 2, 2
2017/12/24, 48, 17, 21, 4, 2
2017/12/25, 58, 18, 20, 2, 2
2017/12/26, 64, 28, 19, 4, 3
2017/12/27, 85, 18, 23, 4, 4
2017/12/28, 59, 23, 13, 6, 2
2017/12/29, 70, 45, 16, 9, 3
2017/12/30, 125, , , , 
2020/10/18, , 24, 7, 6, 
2020/10/27, , 43, , 7, 1
2020/6/20, , 16, 16, 1, 
2019/12/31, , 22, 22, 2, 1
2019/5/12, , 12, 35, 6, 1
2019/5/22, , 3, 26, , 5
2019/5/26, , 15, 32, 4, 8
2018/12/31, , 21, 22, 6, 2
2018/7/20, , 41, 17, 13, 
2018/4/1, , 51, 19, 8, 2
2017/12/31, , 20, 16, 3, 2
2017/10/19, , 64, 17, 6, 
2017/11/1, , 15, 13, 6, 2
