date, pm25, pm10, o3, no2, so2
2016/2/18, , 35, 7, 13, 4
2016/2/19, , 39, 24, 5, 3
2016/2/20, , 26, 21, 6, 8
2016/2/21, , 15, 23, 7, 10
2016/2/22, , 16, 26, 5, 3
2016/2/23, , 19, 24, 7, 3
2016/2/24, , 25, 23, 8, 7
2016/2/25, , 38, 24, 8, 4
2016/2/26, , 43, 30, 9, 5
2016/2/27, , 55, 25, 8, 12
2016/2/28, , 25, 12, 12, 5
2016/2/29, , 40, 12, 7, 2
2016/3/1, , 20, 15, 5, 4
2016/3/2, , 20, 25, 7, 5
2016/3/3, , 29, 15, 6, 2
2016/3/4, , 43, 20, 8, 8
2016/3/5, , 36, 25, 7, 10
2016/3/6, , 28, 23, 8, 3
2016/3/7, , 30, 24, 6, 2
2016/3/8, , 29, 21, 6, 2
2016/3/9, , 35, 16, 4, 1
2016/3/10, , 22, 29, 4, 2
2016/3/11, , 39, 23, 3, 2
2016/3/12, , 23, 27, 2, 1
2016/3/13, , 22, 31, 3, 2
2016/3/14, , 23, 25, 4, 1
2016/3/15, , 23, 26, 6, 3
2016/3/16, , 38, 31, 8, 6
2016/3/17, , 58, 33, 6, 4
2016/3/18, , 46, 29, 4, 3
2016/3/19, , 25, 22, 7, 4
2016/3/20, , 47, 22, 6, 3
2016/3/21, , 36, 26, 4, 1
2016/3/22, , 22, 22, 7, 3
2016/3/23, , 34, 31, 4, 2
2016/3/24, , 30, 35, 9, 5
2016/3/25, , 58, 15, 7, 4
2016/3/26, , 52, 29, 5, 2
2016/3/27, , 32, 27, 8, 6
2016/3/28, , 31, 28, 7, 6
2016/3/29, , 25, 29, 8, 3
2016/3/30, , 30, 27, 8, 3
2016/3/31, , 28, 27, 6, 2
2015/10/1, , 19, 22, 7, 2
2015/10/2, , 28, 29, 7, 5
2015/10/3, , 24, 33, 6, 7
2015/10/4, , 24, 21, 5, 1
2015/10/5, , 30, 28, 7, 1
2015/10/6, , 47, 20, 4, 
2015/10/7, , 31, 16, 3, 
2015/10/8, , 26, 26, 4, 
2015/10/9, , 35, 28, 3, 1
2015/10/10, , 30, 25, 2, 1
2015/10/11, , 32, 18, 6, 1
2015/10/12, , 23, 14, 7, 1
2015/10/13, , 33, 13, 7, 1
2015/10/14, , 27, 10, 7, 1
2015/10/15, , 30, 20, 7, 2
2015/10/16, , 28, 15, 5, 1
2015/10/17, , 17, 15, 3, 
2015/10/18, , 22, 22, 5, 2
2015/10/19, , 30, 18, 5, 
2015/10/20, , 33, 14, 5, 1
2015/10/21, , 25, 15, 4, 
2015/10/22, , 24, 19, 4, 1
2015/10/23, , 24, 23, 4, 1
2015/10/24, , 34, 14, 6, 6
2015/10/25, , 43, 23, 5, 1
2015/10/26, , 39, 13, 9, 1
2015/10/27, , 54, 27, 7, 2
2015/10/28, , 35, 27, 6, 2
2015/10/29, , 34, 8, 10, 2
2015/10/30, , 77, 15, 10, 3
2015/10/31, , 64, 19, 9, 4
2015/11/1, , 50, 23, 12, 9
2015/11/2, , 53, 24, 6, 3
2015/11/3, , 55, 25, 11, 8
2015/11/4, , 62, 46, 15, 4
2015/11/5, , 93, 25, 22, 7
2015/11/6, , 92, 52, 14, 10
2015/11/7, , 82, 71, 7, 7
2015/11/8, , 34, 40, 9, 5
2015/11/9, , 27, , 3, 1
2015/11/10, , 15, , 2, 1
2015/11/11, , 12, , 4, 1
2015/11/12, , 17, , 6, 5
2015/11/13, , 28, , 2, 
2015/11/14, , 20, , 2, 3
2015/11/15, , 12, , 6, 1
2015/11/16, , 19, , 8, 13
2015/11/17, , 30, , 4, 7
2015/11/18, , 16, , 5, 3
2015/11/19, , 21, , 5, 2
2015/11/20, , 24, , 5, 1
2015/11/21, , 23, , 4, 1
2015/11/22, , 38, , 8, 3
2015/11/23, , 65, , 6, 2
2015/11/24, , 44, , 10, 5
2015/11/25, , 43, , 6, 2
2015/11/26, , 52, , 4, 3
2015/11/27, , 34, , 4, 2
2015/11/28, , 34, , 3, 4
2015/11/29, , 26, , 3, 2
2015/11/30, , 18, , 2, 1
2015/12/1, , 12, , 5, 2
2015/12/2, , 26, , 8, 2
2015/12/3, , 38, , 5, 5
2015/12/4, , 37, , 4, 5
2015/12/5, , 32, , 3, 5
2015/12/6, , 14, , 6, 6
2015/12/7, , 19, , 8, 4
2015/12/8, , 27, , 5, 4
2015/12/9, , 30, , 7, 2
2015/12/10, , 35, , 6, 7
2015/12/11, , 37, , 5, 3
2015/12/12, , 33, , 3, 2
2015/12/13, , 25, , 5, 3
2015/12/14, , 34, , 10, 9
2015/12/15, , 39, , , 5
2015/12/16, , 62, , 5, 9
2015/12/17, , 24, , 8, 20
2015/12/18, , 18, , 7, 7
2015/12/19, , 24, , 8, 18
2015/12/20, , 24, , 5, 14
2015/12/21, , 15, , 6, 12
2015/12/22, , 16, , 8, 15
2015/12/23, , 32, , 9, 4
2015/12/24, , 67, , 6, 6
2015/12/25, , 39, , 5, 15
2015/12/26, , 13, , 10, 23
2015/12/27, , 18, , 5, 4
2015/12/28, , 47, , 4, 2
2015/12/29, , 25, , 11, 6
2015/12/30, , 61, , , 
2016/1/2, , 42, 15, 6, 6
2016/1/3, , 46, 16, 8, 8
2015/7/1, , 26, 35, 2, 
2015/7/2, , 18, 36, 3, 
2015/7/3, , 18, 41, 3, 
2015/7/4, , 22, 43, 3, 1
2015/7/5, , 28, 65, 4, 2
2015/7/6, , 30, 55, 3, 1
2015/7/7, , 26, 45, 4, 1
2015/7/8, , 31, 37, 1, 
2015/7/9, , 15, 34, 1, 1
2015/7/10, , 15, 45, 2, 1
2015/7/11, , 16, 53, 3, 2
2015/7/12, , 19, 26, 3, 
2015/7/13, , 16, , , 
2015/7/18, , 22, 52, 3, 2
2015/7/19, , 27, 45, 2, 
2015/7/20, , 14, 44, 4, 1
2015/7/21, , 17, 49, 3, 
2015/7/22, , 17, 42, 6, 5
2015/7/23, , 27, 88, 4, 
2015/7/24, , 15, 45, 4, 2
2015/7/25, , 25, 37, 1, 
2015/7/26, , 12, 31, 4, 1
2015/7/27, , 13, 37, 2, 
2015/7/28, , 11, 32, 3, 1
2015/7/29, , 9, 40, 2, 
2015/7/30, , 11, 38, 3, 
2015/7/31, , 19, 42, 3, 
2015/8/1, , 19, 38, 3, 1
2015/8/2, , 18, 39, 2, 1
2015/8/3, , 21, 39, 7, 1
2015/8/4, , 32, 43, 5, 1
2015/8/5, , 20, 57, 5, 
2015/8/6, , 19, 46, 4, 
2015/8/7, , 24, 50, 5, 1
2015/8/8, , 30, 53, 4, 1
2015/8/9, , 28, 66, 3, 1
2015/8/10, , 29, 68, 5, 1
2015/8/11, , 36, 67, 4, 1
2015/8/12, , 35, 63, 4, 1
2015/8/13, , 39, 47, 5, 
2015/8/14, , 32, 56, 3, 
2015/8/15, , 32, 46, 4, 
2015/8/16, , 25, 23, 7, 1
2015/8/17, , 23, 39, 5, 
2015/8/18, , 30, 35, 3, 
2015/8/19, , 25, 35, 4, 
2015/8/20, , 24, 34, 4, 
2015/8/21, , 25, 33, 4, 
2015/8/22, , 31, 35, 3, 
2015/8/23, , 26, 40, 6, 1
2015/8/24, , 20, 34, 6, 1
2015/8/25, , 18, 39, 5, 
2015/8/26, , 10, 45, 5, 1
2015/8/27, , 18, 47, 4, 1
2015/8/28, , 24, 43, 4, 
2015/8/29, , 29, 40, 5, 
2015/8/30, , 24, 50, 6, 3
2015/8/31, , 31, 55, 5, 2
2015/9/1, , 35, 34, 3, 
2015/9/2, , 20, 30, 4, 
2015/9/3, , 14, 41, 5, 
2015/9/4, , 14, 26, 6, 
2015/9/5, , 21, 25, 2, 
2015/9/6, , 10, 28, 1, 
2015/9/7, , 10, 29, 2, 1
2015/9/8, , 12, 24, 4, 
2015/9/9, , 16, 27, 4, 
2015/9/10, , 22, 25, 7, 
2015/9/11, , 21, 25, 4, 1
2015/9/12, , 14, 33, 4, 1
2015/9/13, , 15, 37, 6, 3
2015/9/14, , 21, 36, 9, 6
2015/9/15, , 28, 39, 6, 4
2015/9/16, , 29, 41, 7, 5
2015/9/17, , 39, 44, 3, 
2015/9/18, , 31, 23, 3, 
2015/9/19, , 18, 25, 3, 
2015/9/20, , 14, 31, 4, 
2015/9/21, , 14, 33, 6, 1
2015/9/22, , 15, 28, 7, 2
2015/9/23, , 32, 18, 7, 1
2015/9/24, , 41, 23, 5, 
2015/9/25, , 19, 27, 2, 
2015/9/26, , 7, 26, 2, 
2015/9/27, , 11, 25, 3, 
2015/9/28, , 11, 23, 3, 
2015/9/29, , 13, 19, 3, 
2015/9/30, , 12, 22, 3, 
2015/4/1, , 8, 33, 2, 1
2015/4/2, , 10, 30, 2, 1
2015/4/3, , 13, 32, 4, 3
2015/4/4, , 23, 27, 4, 3
2015/4/5, , 38, 28, 2, 2
2015/4/6, , 19, 38, 3, 1
2015/4/7, , 17, 29, 4, 2
2015/4/8, , 16, 37, 3, 1
2015/4/9, , 19, 41, 7, 5
2015/4/10, , 36, 45, 7, 6
2015/4/11, , 28, 37, 4, 2
2015/4/12, , 28, 38, 5, 3
2015/4/13, , 23, 36, 2, 2
2015/4/14, , 25, 42, 3, 2
2015/4/15, , 23, 44, 6, 1
2015/4/16, , 33, 26, 5, 2
2015/4/17, , 30, 30, 2, 1
2015/4/18, , 17, 32, 2, 1
2015/4/19, , 16, 39, 2, 2
2015/4/20, , 22, 38, 3, 1
2015/4/21, , 21, 41, 4, 1
2015/4/22, , 23, 55, 5, 2
2015/4/23, , 32, 48, 7, 3
2015/4/24, , 33, 50, 6, 1
2015/4/25, , 25, 46, 5, 1
2015/4/26, , 22, 47, 6, 3
2015/4/27, , 15, 42, 5, 3
2015/4/28, , 20, 37, 2, 1
2015/4/29, , 13, 41, 4, 1
2015/4/30, , 20, 40, 5, 1
2015/5/1, , 24, 34, 3, 
2015/5/2, , 21, 50, 4, 1
2015/5/3, , 22, 31, 10, 7
2015/5/4, , 18, 31, 7, 4
2015/5/5, , 17, 30, 5, 1
2015/5/6, , 19, 49, 4, 1
2015/5/7, , 16, 57, 3, 
2015/5/8, , 13, 38, 5, 1
2015/5/9, , 18, 27, 3, 
2015/5/10, , 16, 29, 2, 1
2015/5/11, , 12, 38, 5, 2
2015/5/12, , 17, 36, 3, 2
2015/5/13, , 18, 31, 5, 
2015/5/14, , 22, 34, 3, 1
2015/5/15, , 16, 44, 3, 1
2015/5/16, , 22, 36, 2, 1
2015/5/17, , 24, 38, 3, 1
2015/5/18, , 17, 42, 4, 4
2015/5/19, , 24, 37, 4, 2
2015/5/20, , 24, 22, 3, 
2015/5/21, , 16, 25, 3, 
2015/5/22, , 8, 22, 1, 
2015/5/23, , 13, 24, 1, 
2015/5/24, , 17, 19, 2, 1
2015/5/25, , 17, 20, 3, 
2015/5/26, , 26, 30, 1, 
2015/5/27, , 9, 16, 4, 2
2015/5/28, , 18, 14, 7, 
2015/5/29, , 29, 38, 3, 3
2015/5/30, , 19, 9, 1, 
2015/5/31, , 17, 10, 2, 
2015/6/1, , 27, 27, 3, 1
2015/6/2, , 21, 6, 4, 
2015/6/3, , 41, 35, 2, 
2015/6/4, , 23, 39, 2, 
2015/6/5, , 16, 41, 3, 1
2015/6/6, , 22, 53, 3, 2
2015/6/7, , 27, 35, 2, 1
2015/6/8, , 23, 37, 2, 
2015/6/9, , 20, 36, 2, 
2015/6/10, , 21, 41, 2, 
2015/6/11, , 22, 43, 4, 1
2015/6/12, , 26, 44, 4, 5
2015/6/13, , 32, 38, 3, 4
2015/6/14, , 27, 29, 3, 1
2015/6/15, , 20, 34, 2, 
2015/6/16, , 17, 33, 3, 
2015/6/17, , 16, 39, 2, 
2015/6/18, , 17, 24, 4, 1
2015/6/19, , 17, 31, 2, 
2015/6/20, , 14, 32, 2, 
2015/6/21, , 12, 31, 3, 1
2015/6/22, , 10, 30, 5, 4
2015/6/23, , 18, 34, 2, 1
2015/6/24, , 15, 29, 2, 
2015/6/25, , 18, 35, 2, 
2015/6/26, , 22, 36, 4, 1
2015/6/27, , 29, 32, 2, 
2015/6/28, , 27, 31, 2, 1
2015/6/29, , 23, 33, 3, 1
2015/6/30, , 19, 43, 4, 1
2015/1/1, , 49, 15, 9, 11
2015/1/2, , 60, 34, 3, 3
2015/1/3, , 25, 33, 1, 3
2015/1/4, , 14, 33, 2, 3
2015/1/5, , 17, 31, 3, 4
2015/1/6, , 25, 27, 12, 14
2015/1/7, , 66, 30, 7, 13
2015/1/8, , 37, 29, 7, 10
2015/1/9, , 36, 32, 6, 5
2015/1/10, , 19, 36, 1, 2
2015/1/11, , 14, 33, 2, 3
2015/1/12, , 15, 22, 8, 14
2015/1/13, , 26, 33, 5, 10
2015/1/14, , 28, 26, 6, 5
2015/1/15, , 26, 24, 9, 11
2015/1/16, , 27, 26, 8, 13
2015/1/19, , 27, 7, 7, 4
2015/1/20, , 28, 14, 9, 5
2015/1/21, , 42, 1, 8, 4
2015/1/22, , 54, 3, 8, 3
2015/1/23, , 45, 2, 6, 2
2015/1/24, , 18, 18, 4, 3
2015/1/25, , 27, 15, 8, 6
2015/1/26, , 45, 20, 7, 6
2015/1/27, , 45, 25, 6, 5
2015/1/28, , 37, 27, 4, 7
2015/1/29, , 20, 25, 5, 11
2015/1/30, , 19, 24, 7, 7
2015/1/31, , 31, 31, 9, 9
2015/2/1, , 51, 14, 23, 18
2015/2/2, , 110, 23, 17, 12
2015/2/3, , 96, 20, 12, 6
2015/2/4, , 50, 27, 6, 3
2015/2/5, , 47, 28, 3, 2
2015/2/6, , 31, 33, 4, 5
2015/2/7, , 39, 34, 2, 2
2015/2/8, , 19, 31, 5, 5
2015/2/9, , 23, 20, 6, 2
2015/2/10, , 23, 21, 9, 4
2015/2/11, , 38, 21, 10, 18
2015/2/12, , 34, 31, 10, 12
2015/2/13, , 47, 37, 6, 8
2015/2/14, , 34, 36, 8, 6
2015/2/15, , 46, 24, 6, 4
2015/2/16, , 33, 33, 8, 4
2015/2/17, , 32, 30, 9, 7
2015/2/18, , 61, 31, 8, 7
2015/2/19, , 57, 29, 13, 22
2015/2/20, , 58, 38, 8, 14
2015/2/21, , 54, 37, 10, 12
2015/2/22, , 49, 21, 11, 11
2015/2/23, , 60, 20, 9, 9
2015/2/24, , 31, 12, 8, 2
2015/2/25, , 52, 29, 5, 1
2015/2/26, , 28, 15, 10, 6
2015/2/27, , 39, 18, 8, 4
2015/2/28, , 52, 26, 8, 5
2015/3/1, , 52, 26, 4, 4
2015/3/2, , 24, 29, 4, 2
2015/3/3, , 23, 27, 8, 4
2015/3/4, , 38, 28, 9, 5
2015/3/5, , 58, 27, 5, 3
2015/3/6, , 39, 32, 11, 6
2015/3/7, , 65, 36, 8, 8
2015/3/8, , 57, 42, 8, 6
2015/3/9, , 51, 34, 13, 7
2015/3/10, , 79, 24, 10, 4
2015/3/11, , 84, 25, 5, 2
2015/3/12, , 27, 21, 4, 
2015/3/13, , 22, 17, 5, 1
2015/3/14, , 19, 23, 6, 3
2015/3/15, , 29, 28, 7, 3
2015/3/16, , 48, 38, 8, 4
2015/3/17, , 46, 38, 8, 4
2015/3/18, , 45, 29, 9, 4
2015/3/19, , 62, 34, 10, 4
2015/3/20, , 64, 40, 9, 6
2015/3/21, , 64, 24, 5, 2
2015/3/22, , 42, 33, 8, 4
2015/3/23, , 37, 39, 9, 10
2015/3/24, , 58, 35, 9, 6
2015/3/25, , 49, 36, 11, 5
2015/3/26, , 54, 26, 9, 2
2015/3/27, , 45, 23, 5, 1
2015/3/28, , 32, 36, 5, 2
2015/3/29, , 33, 33, 5, 3
2015/3/30, , 17, 31, 2, 1
2015/3/31, , 10, 36, 1, 1
2014/11/5, , 37, 20, 9, 14
2014/11/6, , 33, 4, 12, 
2014/11/7, , 49, 4, 7, 
2014/11/8, , 42, 1, 7, 
2014/11/9, , 36, 7, 5, 
2014/11/10, , 40, 9, 5, 
2014/11/11, , 41, 10, 9, 
2014/11/12, , 46, 1, 9, 
2014/11/13, , 50, , 9, 
2014/11/14, , 58, 6, 6, 
2014/11/15, , 31, 9, 5, 
2014/11/16, , 32, 1, 8, 
2014/11/17, , 29, , 6, 
2014/11/18, , 20, 3, 5, 
2014/11/19, , 17, , 4, 
2014/11/20, , 15, , , 
2014/11/21, , 18, , , 
2014/11/22, , 24, 3, , 
2014/11/24, , 26, 15, , 
2014/11/25, , 42, 12, 8, 5
2014/11/26, , 56, 13, 7, 5
2014/11/27, , 40, 11, 6, 3
2014/11/28, , 36, 14, 6, 6
2014/11/29, , 47, 22, 3, 5
2014/11/30, , 33, 25, 6, 5
2014/12/1, , 30, 13, 7, 5
2014/12/2, , 45, 10, 11, 7
2014/12/3, , 41, , 10, 9
2014/12/4, , 86, , 9, 7
2014/12/5, , 57, , 8, 9
2014/12/6, , 62, , , 3
2014/12/7, , 63, , 11, 6
2014/12/8, , 58, 7, 6, 2
2014/12/9, , 39, 5, 9, 3
2014/12/10, , 56, 11, 9, 8
2014/12/11, , 46, 20, 7, 6
2014/12/12, , 33, 24, 4, 8
2014/12/13, , 27, 22, 5, 12
2014/12/14, , 32, 22, 4, 7
2014/12/15, , 32, 24, 6, 14
2014/12/16, , 47, 26, 7, 4
2014/12/17, , 33, 14, 7, 5
2014/12/18, , 36, 11, 5, 5
2014/12/19, , 19, 36, 2, 2
2014/12/20, , 18, 33, 1, 2
2014/12/21, , 11, 30, 1, 1
2014/12/22, , 10, 27, 1, 1
2014/12/23, , 8, 30, 3, 3
2014/12/24, , 17, 36, 1, 1
2014/12/25, , 15, 26, 1, 2
2014/12/26, , 15, 19, 3, 3
2014/12/27, , 30, 19, 4, 4
2014/12/28, , 46, , , 
2014/9/15, , 32, 34, 5, 1
2014/9/16, , 35, 36, 4, 
2014/9/17, , 30, 40, 5, 2
2014/9/18, , 31, 41, 7, 3
2014/9/19, , 37, 21, 4, 1
2014/9/20, , 28, 25, 2, 
2014/9/21, , 22, 28, 2, 
2014/9/22, , 14, 26, 1, 2
2014/9/23, , 13, 30, 4, 2
2014/9/24, , 16, 23, 6, 6
2014/9/25, , 23, 16, 2, 1
2014/9/26, , 20, , , 
2019/12/31, , , 22, 3, 2
2019/10/15, , , 31, 7, 9
2019/8/11, , , 39, 4, 1
2019/8/12, , , 25, 2, 
2019/6/9, , , 37, 2, 
2019/6/10, , , 40, 4, 3
2018/12/31, , , 22, 3, 1
2018/7/20, , , 7, 3, 
2018/4/1, , , 14, 4, 6
2017/12/31, , , 12, 6, 10
2018/2/28, , , 16, 27, 26
2017/10/19, , , 2, 15, 3
2016/1/1, , , 12, 5, 4
2015/7/17, , , 18, 4, 
2014/12/31, , , 15, 9, 10
2015/1/17, , , 16, 6, 5
2015/1/18, , , 3, 6, 3
2014/11/4, , , 18, 16, 22
2014/11/23, , , 23, , 
2014/9/14, , , 36, , 1
