date, pm25, pm10, o3, no2, so2, co
2019/5/9, 62, 29, 39, 5, , 4
2019/5/10, 62, 18, 39, 5, , 4
2019/5/11, 38, 15, 31, 3, , 3
2019/5/12, 38, 16, 28, 2, , 3
2019/5/13, 30, 14, 28, 2, , 2
2019/5/14, 25, 13, 23, 2, , 3
2019/5/15, 28, 21, 15, 4, , 4
2019/5/16, 59, 35, 23, 4, , 4
2019/5/17, 76, 34, 35, 4, 1, 4
2019/5/18, 71, 30, 38, 3, 1, 3
2019/5/19, 68, 28, 38, 4, 1, 3
2019/5/20, 60, 31, 32, 3, , 2
2019/5/21, 66, 20, 37, 2, , 2
2019/5/22, 54, 16, 25, 3, , 1
2019/5/23, 25, 16, 38, 4, , 
2019/5/24, 16, , , , , 
2019/6/11, 109, , 62, 3, 2, 1
2019/6/12, 83, 3, 43, 4, 1, 1
2019/6/14, 59, 16, 59, 3, 3, 1
2019/6/15, 36, 12, 43, 2, 1, 
2019/6/16, 44, 16, 42, 3, , 
2019/6/17, 17, 21, 46, 3, 1, 
2019/6/18, 21, , 51, 4, 1, 
2019/6/24, 23, 25, 57, 3, 1, 
2019/6/25, 42, 36, 74, 4, 2, 1
2019/6/26, 74, 19, 42, 1, , 1
2019/6/27, 31, 16, 35, 2, , 
2019/6/28, 21, 20, 42, 5, 1, 
2019/6/29, 26, 24, 65, 6, 1, 
2019/6/30, 42, 22, 41, 4, 1, 
2019/1/1, 41, 15, 28, 1, , 5
2019/1/2, 29, 16, 28, 1, , 6
2019/1/3, 43, 20, 22, 4, , 6
2019/1/4, 50, 16, 25, 2, , 6
2019/1/5, 40, 17, 26, 1, , 6
2019/1/6, 50, 27, 11, 6, 1, 5
2019/1/7, 62, 19, 12, 5, 2, 2
2019/1/8, 45, 37, 10, 5, 2, 3
2019/1/9, 88, 40, 15, 3, 1, 4
2019/1/10, 96, 27, 15, 5, 2, 3
2019/1/11, 65, 19, 17, 3, 1, 2
2019/1/12, 47, 5, 21, 2, 1, 2
2019/1/13, 17, 12, 26, 1, 1, 2
2019/1/14, 35, 15, 21, 3, 1, 2
2019/1/15, 35, 18, 25, 4, 1, 1
2019/1/16, 44, 20, 16, 6, 2, 2
2019/1/17, 48, 18, 26, 3, 1, 1
2019/1/18, 43, 26, 21, 5, 1, 2
2019/1/19, 61, 34, 19, 5, 2, 3
2019/1/20, 78, 30, 16, 5, 1, 3
2019/1/21, 75, 74, 12, 9, 2, 5
2019/1/22, 161, 64, 18, 8, 5, 5
2019/1/23, 132, 41, 20, 4, 4, 3
2019/1/24, 87, 42, 18, 7, 6, 3
2019/1/25, 102, 57, 10, 7, 5, 6
2019/1/26, 131, 53, 10, 9, 6, 7
2019/1/27, 123, 50, 17, 10, 7, 7
2019/1/28, 128, 41, 16, 7, 5, 6
2019/1/29, 98, 38, 17, 9, 5, 7
2019/1/30, 83, 56, 10, 8, 5, 8
2019/1/31, 149, 56, 19, 7, 5, 8
2019/2/1, 130, 55, 18, 6, 6, 7
2019/2/2, 122, 23, 12, 5, 4, 8
2019/2/3, 90, 22, 16, 5, 3, 6
2019/2/4, 49, 31, 19, 6, 3, 5
2019/2/5, 70, 27, 20, 7, 2, 3
2019/2/6, 57, 53, 24, 10, 5, 5
