date, pm25, pm10, o3, no2, so2
2018/6/1, 47, 20, 46, 4, 
2018/6/2, 54, 16, 48, 2, 
2018/6/3, 50, 18, 53, 2, 
2018/6/4, 55, 20, 49, 2, 
2018/6/5, 55, 14, 36, 3, 
2018/6/6, 31, 12, 45, 4, 2
2018/6/7, 31, 13, 44, 3, 
2018/6/8, 42, 17, 51, 2, 
2018/6/9, 48, 13, 47, 2, 1
2018/6/10, 42, 15, 32, 2, 
2018/6/11, 47, 18, 34, 1, 
2018/6/12, 51, 24, 32, 3, 
2018/6/13, 62, 12, 28, 3, 
2018/6/14, 44, 19, 30, 2, 
2018/6/15, 51, 12, 38, 2, 
2018/6/16, 39, 11, 34, 1, 
2018/6/17, 37, 14, 32, 2, 
2018/6/18, 45, 17, 48, 1, 
2018/6/19, 50, 17, 44, 2, 
2018/6/20, 46, 14, 47, 1, 
2018/6/21, 41, 6, 27, 2, 
2018/6/22, 26, , , , 
2018/1/1, 43, 41, 9, 8, 2
2018/1/2, 108, 13, 27, 3, 1
2018/1/3, 44, 25, 22, 7, 1
2018/1/4, 63, 20, 24, 4, 1
2018/1/5, 55, 23, 22, 5, 2
2018/1/6, 68, 39, 14, 5, 1
2018/1/7, 104, 26, 11, 6, 3
2018/1/8, 75, 29, 12, 8, 6
2018/1/9, 82, 34, 9, 6, 3
2018/1/10, 92, 40, 6, 8, 4
2018/1/11, 104, 29, 13, 6, 2
2018/1/12, 82, 21, 19, 4, 5
2018/1/13, 65, 23, 21, 3, 4
2018/1/14, 69, 39, 19, 7, 3
2018/1/15, 100, 47, 13, 6, 5
2018/1/16, 117, 43, 11, 11, 3
2018/1/17, 111, 14, 30, 2, 1
2018/1/18, 48, 14, 28, 3, 1
2018/1/19, 47, 42, 12, 9, 2
2018/1/20, 111, 48, 16, 9, 6
2018/1/21, 127, 34, 22, 8, 4
2018/1/22, 94, 27, 26, 4, 1
2018/1/23, 79, 27, 28, 5, 1
2018/1/24, 80, 24, 31, 8, 3
2018/1/25, 72, 57, 15, 17, 6
2018/1/26, 139, 73, 12, 17, 5
2018/1/27, 165, 47, 24, 6, 2
2018/1/28, 119, 14, 18, 3, 
2018/1/29, 51, 10, 29, 2, 
2018/1/30, 39, 22, 27, 8, 2
2018/1/31, 63, 14, 30, 2, 1
2018/2/1, 51, 20, 22, 6, 1
2018/2/2, 66, 24, 17, 7, 2
2018/2/3, 73, 25, , 3, 1
2018/2/4, 74, 27, 26, 5, 1
2018/2/5, 79, 60, 26, 14, 6
2018/2/6, 142, 66, 21, 17, 9
2018/2/7, 154, 44, 11, 9, 3
2018/2/8, 116, 32, 11, 7, 1
2018/2/9, 89, 41, 15, 7, 2
2018/2/10, 110, 52, 18, 9, 5
2018/2/11, 130, 55, 16, 14, 3
2018/2/12, 140, 55, 18, 13, 4
2018/2/13, 142, 40, 25, 11, 4
2018/2/14, 105, 42, 28, 11, 5
2018/2/15, 111, 39, 25, 10, 3
2018/2/16, 106, 42, 26, 9, 2
2018/2/17, 107, 40, 27, 6, 2
2018/2/18, 105, 45, 28, 12, 5
2018/2/19, 105, 52, 31, 13, 8
2018/2/20, 123, 40, 29, 9, 5
2018/2/21, 98, 37, 31, 8, 4
2018/2/22, 96, 41, 33, 10, 3
2018/2/23, 105, 37, 32, 5, 2
2018/2/24, 95, 30, 32, 5, 3
2018/2/25, 83, 48, 32, 9, 5
2018/2/26, 116, 37, 32, 8, 5
2018/2/27, 91, 37, 30, 8, 7
2018/2/28, 97, 63, 30, 10, 5
2018/3/1, 142, 73, 43, 14, 13
2018/3/2, 154, 55, 41, 8, 6
2018/3/3, 124, 77, 40, 12, 7
2018/3/4, 160, 76, 48, 17, 9
2018/3/5, 159, 67, 43, 18, 8
2018/3/6, 157, 72, 17, 19, 4
2018/3/7, 157, 34, 27, 9, 1
2018/3/8, 92, 30, 32, 8, 1
2018/3/9, 81, 46, 29, 9, 2
2018/3/10, 110, 33, 36, 5, 2
2018/3/11, 90, 22, 31, 8, 2
2018/3/12, 65, 30, 25, 9, 
2018/3/13, 78, 32, 21, 7, 1
2018/3/14, 85, 28, 16, 7, 1
2018/3/15, 78, 35, 9, 9, 2
2018/3/16, 90, 17, 33, 4, 2
2018/3/17, 58, 20, 35, 3, 2
2018/3/18, 61, 31, 36, 8, 9
2018/3/19, 78, 30, 41, 7, 6
2018/3/20, 83, 30, 36, 6, 2
2018/3/21, 83, 39, 38, 8, 2
2018/3/22, 104, 55, 43, 11, 11
2018/3/23, 115, 55, 40, 11, 4
2018/3/24, 126, 36, 37, 6, 1
2018/3/25, 93, 43, 38, 8, 2
2018/3/26, 100, 47, 31, 7, 2
2018/3/27, 113, 37, 31, 8, 3
2018/3/28, 91, 33, 38, 8, 3
2018/3/29, 85, 41, 19, 5, 1
2018/3/30, 102, , , , 
2017/10/20, 97, 45, 12, 6, 2
2017/10/21, 108, 38, 10, 5, 2
2017/10/22, 95, 20, 7, 6, 3
2017/10/23, 63, 20, 10, 4, 2
2017/10/24, 63, 22, 10, 4, 3
2017/10/25, 64, 16, 16, 3, 1
2017/10/26, 55, 17, 19, 4, 1
2017/10/27, 58, 8, 20, 2, 1
2017/10/28, 34, 5, 27, 1, 1
2017/10/29, 23, 7, 24, 2, 1
2017/10/30, 29, 14, 24, 4, 2
2017/10/31, 47, 14, 20, 2, 2
2017/11/1, 51, 12, 21, 2, 1
2017/11/2, 45, 20, 15, 5, 1
2017/11/3, 64, 25, 21, 6, 1
2017/11/4, 69, 34, 26, 5, 2
2017/11/5, 89, 52, 6, 9, 3
2017/11/6, 114, 48, 9, 7, 3
2017/11/7, 116, 22, 13, 4, 2
2017/11/8, 67, 37, 6, 6, 3
2017/11/9, 97, 24, 15, 5, 2
2017/11/10, 72, 28, 22, 8, 3
2017/11/11, 76, 18, 21, 4, 2
2017/11/12, 54, 19, 13, 6, 2
2017/11/13, 62, 24, 14, 6, 2
2017/11/14, 72, 33, 11, 6, 2
2017/11/15, 91, 47, 6, 10, 7
2017/11/16, 112, 40, 4, 7, 2
2017/11/17, 105, 37, 4, 8, 2
2017/11/18, 100, 24, 18, 5, 2
2017/11/19, 72, 16, 19, 5, 1
2017/11/20, 52, 29, 15, 7, 1
2017/11/21, 80, 32, 5, 8, 2
2017/11/22, 89, 29, 8, 8, 
2017/11/23, 76, 42, 15, 13, 1
2017/11/24, 101, 24, 23, 7, 3
2017/11/25, 71, 15, 19, 3, 
2017/11/26, 54, 36, 15, 8, 
2017/11/27, 94, 46, 10, 10, 2
2017/11/28, 108, 56, 10, 14, 4
2017/11/29, 132, 38, 5, 9, 3
2017/11/30, 101, 30, 14, 7, 1
2017/12/1, 80, 57, 3, 12, 4
2017/12/2, 140, 36, 6, 7, 3
2017/12/3, 98, 19, 13, 6, 1
2017/12/4, 62, 18, 20, 5, 1
2017/12/5, 60, 15, 17, 5, 
2017/12/6, 53, 17, 18, 4, 
2017/12/7, 56, 21, 24, 4, 1
2017/12/8, 65, 38, 12, 7, 2
2017/12/9, 101, 19, 26, 3, 1
2017/12/10, 62, 5, 28, 1, 1
2017/12/11, 23, 9, 28, 2, 1
2017/12/12, 33, 34, 17, 8, 1
2017/12/13, 89, 22, 19, 5, 1
2017/12/14, 59, 39, 11, 12, 2
2017/12/15, 98, 32, 14, 7, 1
2017/12/16, 89, 42, 14, 8, 2
2017/12/17, 111, 44, 15, 8, 1
2017/12/18, 114, 28, 16, 6, 3
2017/12/19, 78, 37, 12, 8, 3
2017/12/20, 96, 26, 15, 6, 1
2017/12/21, 76, 21, 15, 6, 1
2017/12/22, 66, 15, 22, 3, 
2017/12/23, 54, 11, 19, 2, 
2017/12/24, 44, 12, 20, 3, 
2017/12/25, 45, 12, 27, 2, 
2017/12/26, 47, 22, 28, 4, 1
2017/12/27, 67, 55, 15, 18, 7
2017/12/28, 118, 30, 9, 7, 1
2017/12/29, 84, 33, 17, 7, 1
2017/12/30, 87, , , , 
2017/1/2, 117, 25, 25, 4, 3
2017/1/3, 79, 10, 24, 2, 1
2017/1/4, 42, 15, 27, 2, 2
2017/1/5, 51, 24, 25, 1, 2
2017/1/6, 73, 49, 22, 5, 7
2017/1/7, 133, 66, 27, 8, 12
2017/1/8, 158, 41, 24, 7, 6
2017/1/9, 110, 90, 9, 20, 18
2017/1/10, 197, 113, 11, 20, 19
2017/1/11, 232, 50, 24, 5, 9
2017/1/12, 127, 23, 26, 6, 6
2017/1/13, 76, 39, 18, 7, 5
2017/1/14, 115, 42, 22, 7, 5
2017/1/15, 125, 67, 17, 15, 5
2017/1/16, 165, 73, 22, 14, 9
2017/1/17, 173, 50, 21, 9, 13
2017/1/18, 142, 34, 25, 5, 3
2017/1/19, 102, 29, 28, 4, 3
2017/1/20, 98, 40, 23, 7, 4
2017/1/21, 128, 33, 23, 5, 1
2017/1/22, 106, 54, 22, 13, 8
2017/1/23, 132, 64, 23, 10, 5
2017/1/24, 165, 52, 16, 12, 6
2017/1/25, 148, 64, 20, 14, 7
2017/1/26, 158, 78, 24, 18, 8
2017/1/27, 177, 79, 28, 18, 12
2017/1/28, 179, 41, 25, 4, 1
2017/1/29, 123, 44, 24, 9, 3
2017/1/30, 122, 45, 29, 11, 5
2017/1/31, 129, 72, 13, 22, 11
2017/2/1, 172, 89, 4, 26, 13
2017/2/2, 194, 78, 13, 18, 7
2017/2/3, 179, 52, 13, 13, 7
2017/2/4, 148, 54, 8, 11, 4
2017/2/5, 141, 51, 16, 10, 4
2017/2/6, 141, 33, 24, 8, 4
2017/2/7, 100, 22, 24, 7, 3
2017/2/8, 72, , , , 
2016/10/1, 108, 29, 36, 4, 
2016/10/2, 85, 26, 21, 5, 
2016/10/3, 83, 5, 19, 3, 
2016/10/4, 19, 4, 15, 3, 
2016/10/5, 17, 22, 14, 6, 1
2016/10/6, 68, 24, 17, 4, 1
2016/10/7, 74, 34, 14, 4, 1
2016/10/8, 95, 27, 17, 4, 1
2016/10/9, 86, 34, 10, 6, 1
2016/10/10, 100, 32, 17, 6, 4
2016/10/11, 90, 19, 20, 6, 2
2016/10/12, 68, 30, 13, 6, 1
2016/10/13, 84, 39, 16, 7, 3
2016/10/14, 103, 26, 11, 5, 2
2016/10/15, 84, 18, 16, 4, 4
2016/10/16, 63, 24, 18, 5, 2
2016/10/17, 78, 36, 13, 7, 2
2016/10/18, 103, 48, 6, 9, 3
2016/10/19, 131, 41, 11, 6, 2
2016/10/20, 115, 38, 8, 7, 2
2016/10/21, 111, 32, 9, 7, 1
2016/10/22, 94, 35, 14, 6, 2
2016/10/23, 97, 19, 17, 6, 2
2016/10/24, 65, 29, 18, 7, 2
2016/10/25, 74, 24, 16, 6, 1
2016/10/26, 74, 34, 18, 9, 3
2016/10/27, 90, 37, 24, 5, 1
2016/10/28, 90, 13, 30, 2, 1
2016/10/29, 47, 12, 27, 2, 1
2016/10/30, 46, 11, 24, 3, 1
2016/10/31, 39, 12, 23, 2, 1
2016/11/1, 47, 18, 23, 5, 1
2016/11/2, 59, 10, 20, 3, 1
2016/11/3, 39, 36, 20, 9, 3
2016/11/4, 90, 39, 26, 11, 5
2016/11/5, 104, 29, 21, 8, 3
2016/11/6, 85, 12, 15, 5, 1
2016/11/7, 45, 46, 8, 7, 3
2016/11/8, 114, 20, 12, 7, 2
2016/11/9, 70, 46, 15, 10, 2
2016/11/10, 120, 36, 16, 7, 2
2016/11/11, 102, 37, 12, 6, 3
2016/11/12, 108, 22, 22, 3, 1
2016/11/13, 72, 42, 14, 9, 2
2016/11/14, 118, 43, 21, 9, 2
2016/11/15, 122, 12, 26, 3, 1
2016/11/16, 49, 7, 24, 3, 2
2016/11/17, 30, 19, 31, 5, 6
2016/11/18, 61, 46, 24, 10, 7
2016/11/19, 108, 31, 26, 7, 4
2016/11/20, 87, 29, 10, 6, 2
2016/11/21, 82, 27, 9, 5, 1
2016/11/22, 76, 36, 6, 5, 1
2016/11/23, 96, 68, 3, 10, 4
2016/11/24, 139, 58, 2, 8, 3
2016/11/25, 146, 53, 8, 8, 3
2016/11/26, 127, 20, 23, 3, 2
2016/11/27, 68, 12, 22, 3, 1
2016/11/28, 48, 21, 21, 5, 2
2016/11/29, 71, 21, 22, 5, 2
2016/11/30, 71, 13, 13, 7, 2
2016/12/1, 53, 12, 24, 4, 1
2016/12/2, 43, 16, 23, 3, 2
2016/12/3, 59, 41, 19, 7, 5
2016/12/4, 116, 38, 26, 6, 2
2016/12/5, 105, 33, 24, 7, 3
2016/12/6, 100, 41, 21, 10, 2
2016/12/7, 111, 20, 21, 3, 2
2016/12/8, 71, 28, 20, 5, 4
2016/12/9, 88, 20, 14, 6, 2
2016/12/10, 69, 14, 21, 3, 1
2016/12/11, 55, 10, 25, 3, 1
2016/12/12, 39, 33, 22, 6, 2
2016/12/13, 90, 28, 21, 5, 2
2016/12/14, 85, 27, 16, 7, 4
2016/12/15, 87, 45, 15, 10, 3
2016/12/16, 124, 42, 22, 6, 3
2016/12/17, 119, 36, 12, 6, 4
2016/12/18, 104, 36, 11, 8, 4
2016/12/19, 107, 47, 14, 10, 6
2016/12/20, 125, 49, 13, 11, 5
2016/12/21, 123, 59, 13, 13, 4
2016/12/22, 151, 44, 14, 9, 4
2016/12/23, 125, 26, 20, 7, 3
2016/12/24, 76, 13, 14, 4, 2
2016/12/25, 51, 10, 14, 3, 2
2016/12/26, 44, 10, 28, 2, 1
2016/12/27, 37, 11, 25, 2, 2
2016/12/28, 42, 23, 23, 5, 3
2016/12/29, 75, 43, 19, 8, 4
2016/12/30, 122, 41, 28, 5, 4
2016/12/31, 117, 36, 27, 3, 4
2017/1/1, 105, 41, 27, 4, 2
2016/7/1, 42, 11, 42, 2, 1
2016/7/2, 32, , 27, 2, 
2016/8/19, 59, 25, 42, 3, 
2016/8/20, 65, 18, 36, 2, 
2016/8/21, 56, 10, 23, 2, 
2016/8/22, 41, 20, 34, 3, 
2016/8/23, 62, 16, 30, 2, 
2016/8/24, 50, 17, 32, 4, 
2016/8/25, 49, 30, 36, 3, 
2016/8/26, 73, 26, 34, 3, 
2016/8/27, 64, 18, 34, 2, 
2016/8/28, 49, 18, 43, 2, 
2016/8/29, 51, 17, 32, 3, 
2016/8/30, 50, 15, 31, 3, 
2016/8/31, 43, 28, 35, 3, 
2016/9/1, 70, 25, 47, 3, 
2016/9/2, 67, 30, 46, 3, 
2016/9/3, 85, 23, 49, 1, 
2016/9/4, 68, 12, 24, 4, 
2016/9/5, 43, 24, 17, 5, 
2016/9/6, 70, 31, 31, 3, 
2016/9/7, 80, 34, 35, 3, 
2016/9/8, 85, 39, 46, 3, 
2016/9/9, 96, 43, 40, 3, 
2016/9/10, 103, 41, 45, 3, 
2016/9/11, 99, 41, 41, 5, 
2016/9/12, 95, 41, 44, 4, 
2016/9/13, 102, 32, 33, 3, 
2016/9/14, 76, 42, 34, 5, 1
2016/9/15, 99, 44, 39, 5, 
2016/9/16, 109, 46, 29, 4, 
2016/9/17, 118, 31, 14, 4, 
2016/9/18, 90, 28, 13, 6, 
2016/9/19, 74, 27, 23, 4, 
2016/9/20, 76, 15, 19, 4, 
2016/9/21, 51, 15, 18, 4, 
2016/9/22, 56, 21, 24, 5, 
2016/9/23, 68, 21, 28, 3, 
2016/9/24, 70, 26, 21, 3, 
2016/9/25, 77, 31, 17, 5, 
2016/9/26, 85, 32, 21, 4, 
2016/9/27, 90, 28, 35, 3, 
2016/9/28, 74, 23, 28, 5, 
2016/9/29, 64, 29, 37, 7, 
2016/9/30, 78, 41, 39, 5, 1
2016/4/1, 79, 26, 33, 6, 
2016/4/2, 79, 36, 37, 8, 2
2016/4/3, 103, 48, 38, 9, 1
2016/4/4, 115, 48, 38, 8, 
2016/4/5, 99, 40, 42, 4, 
2016/4/6, 85, 29, 30, 7, 1
2016/4/7, 76, 43, 16, 6, 
2016/4/8, 113, 33, 20, 4, 
2016/4/9, 88, 23, 12, 3, 
2016/4/10, 74, 24, 13, 4, 1
2016/4/11, 78, 44, 15, 6, 2
2016/4/12, 120, 38, 36, 6, 2
2016/4/13, 97, 25, 29, 5, 2
2016/4/14, 75, 32, 35, 8, 2
2016/4/15, 88, 17, 41, 5, 2
2016/4/16, 48, 15, 42, 2, 2
2016/4/17, 38, 16, 24, 4, 2
2016/4/18, 59, 25, 37, 4, 2
2016/4/19, 72, 15, 32, 3, 2
2016/4/20, 51, 18, 35, 5, 2
2016/4/21, 58, 22, 41, 4, 2
2016/4/22, 61, 32, 36, 6, 4
2016/4/23, 80, 22, 32, 3, 2
2016/4/24, 69, 15, 30, 4, 2
2016/4/25, 58, 20, 36, 5, 2
2016/4/26, 65, 13, 40, 4, 2
2016/4/27, 43, 15, 37, 5, 2
2016/4/28, 49, 20, 32, 5, 2
2016/4/29, 67, 19, 33, 4, 2
2016/4/30, 66, 27, 33, 3, 3
2016/5/1, 78, 21, 31, 4, 2
2016/5/2, 66, 24, 45, 6, 3
2016/5/3, 67, 23, 42, 4, 2
2016/5/4, 64, 20, 31, 4, 2
2016/5/5, 64, 18, 41, 4, 2
2016/5/6, 46, 13, 38, 3, 3
2016/5/7, 44, 14, 32, 4, 2
2016/5/8, 52, 17, 40, 4, 3
2016/5/9, 53, 16, 43, 5, 3
2016/5/10, 50, 20, 43, 5, 3
2016/5/11, 57, 19, 46, 5, 3
2016/5/12, 52, 17, 21, 6, 2
2016/5/13, 58, 9, 31, 2, 2
2016/5/14, 28, 14, 38, 2, 2
2016/5/15, 45, 9, 33, 2, 2
2016/5/16, 34, 12, 32, 3, 2
2016/5/17, 45, 11, 32, 2, 2
2016/5/18, 41, 17, 41, 3, 2
2016/5/19, 49, 19, 49, 3, 2
2016/5/20, 56, 25, 50, 3, 2
2016/5/21, 73, 19, 49, 3, 2
2016/5/22, 56, 26, 48, 5, 2
2016/5/23, 65, 20, 31, 9, 2
2016/5/24, 45, 16, 19, 5, 
2016/5/25, 49, 18, 25, 4, 
2016/5/26, 59, 19, 28, 5, 
2016/5/27, 57, 20, 31, 6, 
2016/5/28, 54, 16, 34, 5, 
2016/5/29, 46, 18, 28, 7, 
2016/5/30, 47, 21, 25, 7, 1
2016/5/31, 57, 13, 38, 2, 
2016/6/1, 31, 15, 23, 6, 
2016/6/2, 49, 22, 33, 4, 4
2016/6/3, 58, 23, 44, 3, 1
2016/6/4, 57, 18, 41, 2, 
2016/6/5, 52, 12, 38, 2, 
2016/6/6, 26, 13, 36, 2, 
2016/6/7, 28, 16, 39, 3, 
2016/6/8, 36, 17, 47, 3, 
2016/6/9, 49, 19, 40, 2, 
2016/6/10, 56, 19, 31, 2, 
2016/6/11, 58, 15, 38, 3, 2
2016/6/12, 44, 17, 33, 4, 4
2016/6/13, 50, 14, 17, 5, 
2016/6/14, 52, 13, 35, 2, 
2016/6/15, 45, 7, 32, 1, 
2016/6/16, 20, 24, 37, 2, 
2016/6/17, 39, 10, 39, 2, 
2016/6/18, 27, , 38, 2, 
2016/6/21, 54, 6, 36, 3, 1
2016/6/22, 23, 5, 33, 4, 1
2016/6/23, 21, 25, 35, 4, 1
2016/6/24, 47, 42, 26, 3, 
2016/6/25, 72, , 35, 1, 
2016/6/27, 67, 16, 28, 3, 
2016/6/28, 40, 10, 43, 2, 
2016/6/29, 25, , 44, 2, 
2016/1/4, 157, 82, 9, 15, 12
2016/1/5, 183, 90, 7, 16, 15
2016/1/6, 191, 59, 7, 10, 9
2016/1/7, 158, 42, 15, 7, 5
2016/1/8, 126, 58, 19, 12, 8
2016/1/9, 140, 58, 9, 14, 9
2016/1/10, 154, 72, 8, 17, 9
2016/1/11, 161, 19, 19, 6, 3
2016/1/12, 62, 13, 18, 6, 3
2016/1/13, 53, 42, 22, 11, 6
2016/1/14, 106, 55, 9, 13, 6
2016/1/15, 143, 34, 23, 7, 5
2016/1/16, 105, 70, 17, 10, 8
2016/1/17, 170, 58, 18, 9, 6
2016/1/18, 156, 35, 23, 6, 4
2016/1/19, 105, 33, 25, 6, 4
2016/1/20, 96, 38, 22, 7, 6
2016/1/21, 111, 44, 22, 9, 7
2016/1/22, 124, 67, 23, 14, 10
2016/1/23, 165, 59, 24, 8, 7
2016/1/24, 157, 32, 24, 6, 6
2016/1/25, 99, 32, 14, 9, 5
2016/1/26, 99, 21, 38, 7, 3
2016/1/27, 72, 21, 22, 6, 4
2016/1/28, 71, 32, 23, 9, 4
2016/1/29, 96, 13, 30, 3, 3
2016/1/30, 54, 23, 29, 6, 4
2016/1/31, 71, 19, 23, 8, 4
2016/2/1, 66, 16, 23, 6, 4
2016/2/2, 49, 17, 25, 6, 4
2016/2/3, 55, 21, 23, 7, 4
2016/2/4, 70, 27, 20, 7, 4
2016/2/5, 85, 23, 26, 5, 3
2016/2/6, 74, 10, 33, 2, 4
2016/2/7, 41, 19, 33, 5, 6
2016/2/8, 58, 15, 31, 2, 3
2016/2/9, 52, 24, 31, 6, 5
2016/2/10, 73, 9, 23, 4, 2
2016/2/11, 40, 22, 25, 8, 2
2016/2/12, 66, 46, 19, 11, 3
2016/2/13, 127, 38, 29, 9, 2
2016/2/14, 105, 33, 19, 11, 2
2016/2/15, 99, 32, 13, 6, 
2016/2/16, 98, 28, 12, 5, 1
2016/2/17, 86, 38, 12, 8, 2
2016/2/18, 107, 43, 6, 11, 2
2016/2/19, 124, 21, 23, 6, 1
2016/2/20, 73, 8, 24, 3, 
2016/2/21, 33, 8, 26, 2, 
2016/2/22, 29, 21, 24, 6, 1
2016/2/23, 65, 19, 23, 6, 1
2016/2/24, 65, 29, 27, 7, 1
2016/2/25, 86, 47, 22, 10, 2
2016/2/26, 126, 49, 25, 9, 4
2016/2/27, 133, 41, 26, 9, 3
2016/2/28, 114, 52, 7, 11, 4
2016/2/29, 143, 24, 15, 8, 1
2016/3/1, 77, 23, 16, 7, 1
2016/3/2, 75, 38, 22, 8, 3
2016/3/3, 107, 50, 8, 9, 3
2016/3/4, 136, 47, 26, 8, 1
2016/3/5, 126, 25, 33, 5, 2
2016/3/6, 79, 42, 14, 13, 2
2016/3/7, 116, 26, 21, 7, 
2016/3/8, 81, 46, 18, 10, 3
2016/3/9, 123, 37, 13, 10, 3
2016/3/10, 109, 44, 22, 7, 3
2016/3/11, 115, 37, 16, 8, 3
2016/3/12, 107, 28, 25, 4, 1
2016/3/13, 87, 21, 32, 5, 
2016/3/14, 69, 33, 24, 10, 2
2016/3/15, 101, 34, 30, 8, 2
2016/3/16, 95, 44, 33, 7, 2
2016/3/17, 119, 41, 35, 7, 3
2016/3/18, 114, 14, 29, 4, 1
2016/3/19, 45, 22, 28, 3, 1
2016/3/20, 74, 32, 21, 7, 1
2016/3/21, 99, 20, 28, 5, 
2016/3/22, 69, 30, 25, 8, 2
2016/3/23, 92, 26, 27, 5, 1
2016/3/24, 83, 40, 35, 7, 2
2016/3/25, 111, 46, 20, 7, 2
2016/3/26, 132, 54, 37, 8, 3
2016/3/27, 140, 39, 34, 7, 1
2016/3/28, 112, 33, 33, 8, 1
2016/3/29, 96, 23, 35, 7, 1
2016/3/30, 69, 49, 22, 12, 3
2016/3/31, 133, 29, 26, 5, 
2015/10/1, 72, 30, 19, 5, 4
2015/10/2, 76, 28, 30, 5, 3
2015/10/3, 78, 29, 34, 7, 3
2015/10/4, 81, 38, 19, 5, 3
2015/10/5, 104, 47, 34, 5, 3
2015/10/6, 116, 32, 19, 6, 5
2015/10/7, 79, 39, 15, 7, 6
2015/10/8, 93, 41, 23, 9, 5
2015/10/9, 92, 38, 25, 8, 8
2015/10/10, 92, 34, 21, 5, 6
2015/10/11, 90, 36, 22, 7, 5
2015/10/12, 110, 39, 16, 8, 4
2015/10/13, 115, 41, 21, 7, 5
2015/10/14, 117, 45, 25, 7, 5
2015/10/15, 123, 45, 18, 8, 5
2015/10/16, 125, 47, 7, 8, 5
2015/10/17, 130, 33, 13, 5, 3
2015/10/18, 96, 44, 15, 8, 5
2015/10/19, 114, 37, 19, 7, 5
2015/10/20, 110, 22, 13, 5, 3
2015/10/21, 73, 21, 13, 5, 4
2015/10/22, 72, 20, 20, 5, 3
2015/10/23, 66, 34, 20, 5, 4
2015/10/24, 92, 32, 26, 3, 3
2015/10/25, 86, 41, 22, 7, 4
2015/10/26, 104, 66, 12, 8, 4
2015/10/27, 132, 73, 12, 12, 8
2015/10/28, 154, 79, 8, 12, 8
2015/10/29, 176, 87, 6, 11, 8
2015/10/30, 186, 81, 15, 10, 6
2015/10/31, 177, 66, 16, 8, 5
2015/11/1, 147, 34, 27, 7, 4
2015/11/2, 99, 75, 19, 11, 5
2015/11/3, 163, 86, 13, 13, 5
2015/11/4, 188, 76, 8, 10, 5
2015/11/5, 173, 72, 9, 12, 6
2015/11/6, 170, 84, 27, 12, 8
2015/11/7, 185, 30, 25, 3, 5
2015/11/8, 92, 27, 14, 7, 4
2015/11/9, 81, 13, 17, 4, 4
2015/11/10, 52, 11, 16, 3, 4
2015/11/11, 46, 18, 19, 5, 4
2015/11/12, 61, 39, 17, 9, 4
2015/11/13, 105, 18, 25, 4, 4
2015/11/14, 59, 7, 25, 2, 3
2015/11/15, 29, 22, 15, 5, 4
2015/11/16, 69, 22, 10, 6, 4
2015/11/17, 71, 9, 27, 3, 3
2015/11/18, 36, 22, 17, 8, 4
2015/11/19, 67, 12, 20, 5, 3
2015/11/20, 45, 24, 21, 6, 4
2015/11/21, 72, 23, 14, 5, 4
2015/11/22, 74, 45, 10, 6, 4
2015/11/23, 119, 46, 13, 10, 5
2015/11/24, 118, 60, , 9, 7
2015/11/25, 148, 37, , 8, 6
2015/11/26, 108, 39, , 7, 8
2015/11/27, 114, 32, , 7, 6
2015/11/28, 99, 21, , 4, 5
2015/11/29, 74, 14, 24, 5, 4
2015/11/30, 48, 8, 24, 2, 4
2015/12/1, 32, 21, 21, 6, 5
2015/12/2, 69, 33, 12, 8, 5
2015/12/3, 96, 31, 21, 4, 4
2015/12/4, 83, 20, 23, 3, 5
2015/12/5, 68, 7, 24, 1, 3
2015/12/6, 32, 11, 17, 3, 3
2015/12/7, 43, 53, 9, 10, 5
2015/12/8, 117, 22, 12, 4, 3
2015/12/9, 71, 36, 8, 8, 4
2015/12/10, 104, 33, 19, 5, 3
2015/12/11, 87, 21, 17, 4, 3
2015/12/12, 74, 12, 23, 2, 3
2015/12/13, 50, 25, 23, 7, 4
2015/12/14, 75, 63, 6, 13, 6
2015/12/15, 158, 66, 7, 10, 5
2015/12/16, 154, 25, 20, 4, 4
2015/12/17, 76, 13, 13, 3, 5
2015/12/18, 46, 27, 11, 5, 5
2015/12/19, 85, 23, 19, 5, 3
2015/12/20, 75, 13, 21, 3, 3
2015/12/21, 48, 9, 17, 3, 3
2015/12/22, 38, 17, 23, 3, 4
2015/12/23, 59, 48, 10, 9, 5
2015/12/24, 120, 25, 21, 3, 4
2015/12/25, 83, 9, 18, 1, 3
2015/12/26, 38, 17, 19, 4, 4
2015/12/27, 59, 19, 20, 3, 4
2015/12/28, 65, 37, 15, 10, 7
2015/12/29, 104, 58, 14, 13, 8
2015/12/30, 140, , , , 
2016/1/2, 140, 48, 13, 7, 12
2016/1/3, 129, 62, 12, 9, 10
2015/7/1, 54, 14, 32, 3, 2
2015/7/2, 38, 15, 35, 3, 2
2015/7/3, 38, 21, 42, 2, 4
2015/7/4, 50, 18, 39, 2, 3
2015/7/5, 46, 23, 58, 2, 2
2015/7/6, 57, 22, 42, 2, 2
2015/7/7, 61, 24, 46, 2, 2
2015/7/8, 61, 15, 36, 2, 2
2015/7/9, 41, 13, 30, 3, 1
2015/7/10, 34, 14, 39, 2, 1
2015/7/11, 40, 14, 41, 2, 1
2015/7/12, 42, 14, 31, 2, 1
2015/7/13, 54, , , , 
2015/7/18, 54, 19, 58, 2, 1
2015/7/19, 53, 16, 36, 2, 1
2015/7/20, 49, 16, 43, 2, 
